,DS,MV,proposed
0,0.9943502824858758,0.9943502824858758,0.9943502824858758
1,0.9943502824858758,0.9943502824858758,0.9943502824858758
2,0.9943502824858758,0.9943502824858758,0.9943502824858758
3,0.9943502824858758,0.9943502824858758,0.9943502824858758
4,0.9943502824858758,0.9943502824858758,0.9943502824858758
5,0.9943502824858758,0.9943502824858758,0.9943502824858758
6,0.9943502824858758,0.9943502824858758,0.9943502824858758
7,0.9943502824858758,0.9943502824858758,0.9943502824858758
8,0.9943502824858758,0.9943502824858758,0.9943502824858758
9,0.9943502824858758,0.9943502824858758,0.9943502824858758
10,0.9943502824858758,0.9943502824858758,0.9943502824858758
11,0.9943502824858758,0.9943502824858758,0.9943502824858758
12,0.9943502824858758,0.9943502824858758,0.9943502824858758
13,0.9943502824858758,0.9943502824858758,0.9943502824858758
14,0.9943502824858758,0.9943502824858758,0.9943502824858758
15,0.9943502824858758,0.9943502824858758,0.9943502824858758
16,0.9943502824858758,0.9943502824858758,0.9943502824858758
17,0.9943502824858758,0.9943502824858758,0.9943502824858758
18,0.9943502824858758,0.9943502824858758,0.9943502824858758
19,0.9943502824858758,0.9943502824858758,0.9943502824858758
20,0.9943502824858758,0.9943502824858758,0.9943502824858758
21,0.9943502824858758,0.9943502824858758,0.9943502824858758
22,0.9943502824858758,0.9943502824858758,0.9943502824858758
23,0.9943502824858758,0.9943502824858758,0.9943502824858758
24,0.9943502824858758,0.9943502824858758,0.9943502824858758
25,0.9943502824858758,0.9943502824858758,0.9943502824858758
26,0.9943502824858758,0.9943502824858758,0.9943502824858758
27,0.9943502824858758,0.9943502824858758,0.9943502824858758
28,0.9943502824858758,0.9943502824858758,0.9943502824858758
29,0.9943502824858758,0.9943502824858758,0.9943502824858758
30,0.9943502824858758,0.9943502824858758,0.9943502824858758
31,0.9943502824858758,0.9943502824858758,0.9943502824858758
32,0.9943502824858758,0.9943502824858758,0.9943502824858758
