,L,R
0,0.0030000000000000027,-91.04531264005564
1,0.137,-8.120290403448767
2,0.0010000000000000009,-78.20798963378324
3,0.0020000000000000018,-81.13092376937992
4,0.0020000000000000018,-80.24251158337871
5,0.0010000000000000009,-82.78542942549385
6,0.0010000000000000009,-82.78830929856429
7,0.0010000000000000009,-82.17490852523773
8,0.0010000000000000009,-85.07185134172012
9,0.0010000000000000009,-84.39585785290375
10,0.0010000000000000009,-86.49234563427005
11,0.0010000000000000009,-86.57864759159439
12,0.0010000000000000009,-87.58354188614048
13,0.0010000000000000009,-88.07086457415198
14,0.0010000000000000009,-87.66360070860559
15,0.0010000000000000009,-89.5808375650369
16,0.0010000000000000009,-89.59018878743629
17,0.0010000000000000009,-89.93095146133798
18,0.0010000000000000009,-88.67019192725597
19,0.0020000000000000018,-89.43724052445624
20,0.0010000000000000009,-91.84446069066992
21,0.0010000000000000009,-92.92740114065379
22,0.0010000000000000009,-96.15371390844409
23,0.0010000000000000009,-89.97779903999836
24,0.0010000000000000009,-89.45926356046597
25,0.0010000000000000009,-93.07973134265173
26,0.0010000000000000009,-92.56803694542103
27,0.0010000000000000009,-89.18613235529583
28,0.0010000000000000009,-91.74572659235403
29,0.0010000000000000009,-88.69660787112515
30,0.0010000000000000009,-87.44704629961335
31,0.0010000000000000009,-97.51019551687958
32,0.0010000000000000009,-91.29025433604895
33,0.0010000000000000009,-92.89598224741192
34,0.0010000000000000009,-92.91872516901554
35,0.0010000000000000009,-96.92867125639893
36,0.0010000000000000009,-93.31049496116293
37,0.0010000000000000009,-91.44637571010173
38,0.0010000000000000009,-92.77359185689505
39,0.0010000000000000009,-91.60451554749045
40,0.0010000000000000009,-88.99473051238827
41,0.0010000000000000009,-92.89528857431614
42,0.0010000000000000009,-88.61121910003972
43,0.0010000000000000009,-86.2484974852448
44,0.0010000000000000009,-86.37287394872915
45,0.0010000000000000009,-88.31329404225293
46,0.0010000000000000009,-96.83483697922782
47,0.0010000000000000009,-88.40497854358308
48,0.0010000000000000009,-87.12979259360121
49,0.0010000000000000009,-78.2083398747779
50,0.0010000000000000009,-94.32035097149699
51,0.0010000000000000009,-94.124617640719
52,0.0010000000000000009,-94.76798203132822
53,0.0010000000000000009,-95.80000520390537
54,0.0010000000000000009,-97.53316812514093
55,0.0010000000000000009,-94.90671586033646
56,0.0010000000000000009,-95.7852232285612
57,0.0010000000000000009,-95.52012374233607
58,0.0010000000000000009,-95.76504718439718
59,0.0010000000000000009,-95.19043227275125
60,0.0010000000000000009,-95.42572861103139
61,0.0010000000000000009,-95.76322988193445
62,0.0010000000000000009,-96.28055446276959
63,0.0010000000000000009,-95.9710935875611
64,0.0010000000000000009,-96.06022087277859
65,0.0010000000000000009,-94.16929306093914
66,0.0010000000000000009,-94.52327847358332
67,0.0010000000000000009,-93.6467957761204
68,0.0010000000000000009,-93.62060964459427
69,0.0010000000000000009,-95.6935357222497
70,0.0010000000000000009,-97.14268200955733
71,0.0010000000000000009,-94.88356439435704
72,0.0010000000000000009,-96.66200869809197
73,0.0010000000000000009,-92.84982505197361
74,0.0010000000000000009,-92.76725077915421
75,0.0010000000000000009,-92.98106586755779
76,0.0010000000000000009,-92.99150625878568
77,0.0010000000000000009,-93.82807820581283
78,0.0010000000000000009,-91.61193112890524
79,0.0010000000000000009,-92.10835253169772
80,0.0010000000000000009,-92.23911144228731
81,0.0010000000000000009,-89.48477688629086
82,0.0010000000000000009,-94.11283149576896
83,0.0010000000000000009,-91.56733334068802
84,0.0010000000000000009,-89.07217410685347
85,0.0010000000000000009,-89.56668070820584
86,0.0010000000000000009,-87.2772960765467
87,0.0010000000000000009,-88.22698116892794
88,0.0020000000000000018,-86.33659424665615
89,0.0010000000000000009,-87.62940597225877
90,0.0010000000000000009,-88.51924176750035
91,0.0010000000000000009,-84.62418316439384
92,0.0010000000000000009,-88.21609716514403
93,0.0010000000000000009,-86.52282817555376
94,0.0010000000000000009,-87.4614711820633
95,0.0010000000000000009,-88.7143794205597
96,0.0010000000000000009,-89.86221918878111
97,0.0010000000000000009,-85.48101295646673
98,0.0010000000000000009,-78.20831035804306
99,0.0010000000000000009,-91.98280384932676
100,0.0010000000000000009,-95.70260854477839
