,DS,MV,proposed1(wcv)
0,0.5,0.93,0.93
0,0.5,0.81,0.81
0,0.5,0.89,0.89
0,0.5,0.89,0.89
0,0.5,0.86,0.5
0,0.5,0.86,0.86
0,0.5,0.81,0.81
0,0.5,0.75,0.75
0,0.5,0.82,0.82
0,0.5,0.65,0.65
0,0.5,0.72,0.72
0,0.5,0.68,0.68
0,0.5,0.71,0.71
0,0.5,0.71,0.71
0,0.5,0.71,0.71
0,0.5,0.63,0.63
0,0.5,0.55,0.55
0,0.5,0.54,0.54
0,0.5,0.65,0.65
0,0.5,0.62,0.62
0,0.5,0.66,0.66
0,0.5,0.61,0.61
0,0.5,0.55,0.55
0,0.5,0.48,0.48
0,0.5,0.49,0.49
0,0.5,0.51,0.51
0,0.5,0.45,0.45
0,0.5,0.43,0.43
0,0.5,0.48,0.48
0,0.5,0.49,0.49
0,0.5,0.41,0.41
0,0.5,0.41,0.41
0,0.5,0.4,0.4
0,0.5,0.39,0.39
0,0.5,0.28,0.28
0,0.5,0.37,0.37
0,0.5,0.37,0.37
0,0.5,0.3,0.3
0,0.5,0.29,0.29
0,0.5,0.26,0.26
0,0.5,0.16,0.16
0,0.5,0.17,0.17
0,0.5,0.29,0.29
0,0.5,0.25,0.25
0,0.5,0.18,0.18
0,0.5,0.1,0.1
0,0.5,0.11,0.11
0,0.5,0.2,0.2
0,0.5,0.14,0.14
0,0.5,0.14,0.14
0,0.5,0.11,0.11
