,DS,MV,proposed1(wcv)
0,0.99,1.0,1.0
0,0.99,1.0,0.99
0,0.99,0.98,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,0.99,0.97,0.99
0,0.99,0.94,0.99
0,1.0,0.95,1.0
0,0.99,0.91,0.99
0,1.0,0.9,1.0
0,0.99,0.86,0.99
0,1.0,0.86,1.0
0,0.99,0.83,1.0
0,1.0,0.77,0.99
0,0.99,0.76,0.99
0,0.99,0.74,1.0
0,1.0,0.67,1.0
0,0.98,0.76,0.99
0,1.0,0.7,1.0
0,1.0,0.67,1.0
0,0.98,0.63,0.98
0,1.0,0.59,1.0
0,0.99,0.58,0.98
0,0.99,0.58,1.0
0,0.0,0.37,1.0
0,0.0,0.45,0.0
0,0.0,0.49,0.0
0,0.02,0.37,0.02
0,0.01,0.29,0.01
0,0.0,0.37,0.0
0,0.0,0.33,0.01
0,0.0,0.3,0.0
0,0.0,0.22,0.0
0,0.01,0.24,0.0
0,0.01,0.28,0.0
0,0.0,0.18,0.0
0,0.02,0.13,0.0
0,0.02,0.14,0.01
0,0.0,0.09,0.0
0,0.0,0.06,0.0
0,0.0,0.02,0.0
0,0.0,0.05,0.0
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.01,0.0,0.0
0,0.01,0.02,0.01
0,0.01,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
