,DS,MV,proposed1(wcv)
0,0.7,0.91,0.91
0,0.7,0.9,0.9
0,0.7,0.9,0.9
0,0.7,0.86,0.86
0,0.7,0.85,0.85
0,0.7,0.84,0.84
0,0.7,0.76,0.76
0,0.7,0.8,0.8
0,0.7,0.81,0.81
0,0.7,0.8,0.8
0,0.7,0.71,0.71
0,0.7,0.68,0.68
0,0.7,0.69,0.69
0,0.7,0.69,0.69
0,0.7,0.66,0.66
0,0.7,0.69,0.69
0,0.7,0.66,0.66
0,0.7,0.63,0.63
0,0.3,0.55,0.55
0,0.7,0.57,0.57
0,0.7,0.63,0.63
0,0.7,0.61,0.61
0,0.3,0.56,0.56
0,0.3,0.55,0.55
0,0.7,0.51,0.51
0,0.7,0.54,0.54
0,0.3,0.52,0.52
0,0.3,0.53,0.53
0,0.3,0.44,0.44
0,0.3,0.46,0.46
0,0.3,0.43,0.3
0,0.3,0.37,0.37
0,0.7,0.41,0.41
0,0.3,0.32,0.32
0,0.3,0.31,0.31
0,0.3,0.29,0.29
0,0.3,0.38,0.38
0,0.3,0.31,0.31
0,0.3,0.23,0.23
0,0.3,0.21,0.3
0,0.3,0.24,0.24
0,0.3,0.25,0.25
0,0.3,0.25,0.25
0,0.3,0.16,0.16
0,0.3,0.11,0.11
0,0.3,0.22,0.22
0,0.3,0.16,0.16
0,0.3,0.19,0.19
0,0.3,0.14,0.14
0,0.3,0.13,0.13
0,0.3,0.06,0.06
