,DS,MV,proposed1(wcv)
0,0.8,0.91,0.91
0,0.8,0.88,0.88
0,0.8,0.89,0.89
0,0.8,0.84,0.84
0,0.8,0.85,0.85
0,0.8,0.84,0.84
0,0.8,0.83,0.83
0,0.8,0.77,0.77
0,0.8,0.76,0.76
0,0.8,0.81,0.81
0,0.8,0.73,0.73
0,0.8,0.8,0.8
0,0.8,0.72,0.72
0,0.8,0.73,0.73
0,0.8,0.68,0.68
0,0.8,0.75,0.75
0,0.8,0.72,0.72
0,0.8,0.59,0.59
0,0.8,0.69,0.69
0,0.8,0.66,0.66
0,0.8,0.58,0.58
0,0.8,0.6,0.6
0,0.8,0.6,0.6
0,0.8,0.62,0.62
0,0.8,0.53,0.53
0,0.2,0.49,0.49
0,0.8,0.51,0.51
0,0.2,0.51,0.51
0,0.2,0.5,0.5
0,0.2,0.41,0.41
0,0.2,0.45,0.45
0,0.2,0.43,0.43
0,0.2,0.38,0.38
0,0.2,0.36,0.36
0,0.2,0.38,0.38
0,0.2,0.31,0.31
0,0.2,0.25,0.25
0,0.2,0.43,0.43
0,0.2,0.28,0.28
0,0.2,0.3,0.3
0,0.2,0.3,0.2
0,0.2,0.27,0.27
0,0.2,0.17,0.17
0,0.2,0.24,0.24
0,0.2,0.14,0.14
0,0.2,0.18,0.18
0,0.2,0.13,0.13
0,0.2,0.04,0.04
0,0.2,0.12,0.12
0,0.2,0.09,0.09
0,0.2,0.07,0.07
