,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,0.99
0,0.97,0.97,1.0
0,1.0,0.98,1.0
0,0.99,0.96,0.99
0,0.99,0.93,0.99
0,0.98,0.97,0.99
0,0.99,0.91,0.99
0,0.99,0.91,1.0
0,0.99,0.85,0.99
0,0.99,0.93,0.99
0,0.98,0.89,0.98
0,0.99,0.82,0.99
0,1.0,0.77,1.0
0,0.98,0.82,0.98
0,0.99,0.72,0.73
0,0.97,0.69,0.69
0,0.98,0.67,0.99
0,0.99,0.66,0.65
0,0.97,0.61,0.55
0,0.99,0.65,0.64
0,1.0,0.58,0.53
0,1.0,0.47,0.49
0,0.99,0.57,0.57
0,0.01,0.46,0.5
0,0.0,0.45,0.46
0,0.02,0.45,0.45
0,0.01,0.32,0.32
0,0.0,0.42,0.37
0,0.04,0.3,0.3
0,0.01,0.34,0.34
0,0.0,0.39,0.38
0,0.0,0.25,0.0
0,0.01,0.18,0.01
0,0.0,0.17,0.0
0,0.02,0.19,0.02
0,0.01,0.13,0.0
0,0.02,0.18,0.02
0,0.0,0.06,0.0
0,0.03,0.1,0.03
0,0.01,0.11,0.0
0,0.0,0.06,0.0
0,0.0,0.06,0.03
0,0.01,0.11,0.01
0,0.0,0.02,0.0
0,0.02,0.05,0.03
0,0.01,0.02,0.02
0,0.0,0.04,0.01
0,0.03,0.02,0.02
0,0.0,0.0,0.02
