,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.96,1.0
0,1.0,0.94,1.0
0,1.0,0.93,1.0
0,1.0,0.93,1.0
0,1.0,0.92,1.0
0,1.0,0.92,1.0
0,1.0,0.87,1.0
0,1.0,0.86,1.0
0,1.0,0.82,1.0
0,1.0,0.81,1.0
0,1.0,0.7,1.0
0,1.0,0.83,1.0
0,1.0,0.61,1.0
0,1.0,0.55,1.0
0,1.0,0.64,1.0
0,1.0,0.62,1.0
0,1.0,0.51,1.0
0,0.0,0.38,0.0
0,0.0,0.49,0.49
0,0.0,0.3,0.0
0,0.0,0.39,0.0
0,0.0,0.34,0.0
0,0.0,0.25,0.0
0,0.0,0.24,0.0
0,0.0,0.23,0.0
0,0.0,0.17,0.0
0,0.0,0.09,0.0
0,0.0,0.17,0.0
0,0.0,0.14,0.0
0,0.0,0.06,0.0
0,0.0,0.03,0.0
0,0.0,0.05,0.0
0,0.01,0.06,0.01
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.01,0.02,0.01
0,0.0,0.02,0.0
0,0.01,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
