,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.91,1.0
0,1.0,0.86,1.0
0,1.0,0.9,1.0
0,1.0,0.91,1.0
0,1.0,0.88,1.0
0,1.0,0.84,1.0
0,1.0,0.8,1.0
0,1.0,0.72,1.0
0,1.0,0.75,1.0
0,1.0,0.73,1.0
0,1.0,0.65,1.0
0,0.98,0.57,0.98
0,1.0,0.6,1.0
0,1.0,0.51,1.0
0,0.0,0.42,0.0
0,1.0,0.47,1.0
0,1.0,0.46,0.0
0,0.0,0.46,0.0
0,0.0,0.25,0.0
0,0.0,0.27,0.0
0,0.0,0.3,0.0
0,0.0,0.19,0.01
0,0.0,0.18,0.0
0,0.0,0.15,0.0
0,0.0,0.16,0.01
0,0.0,0.15,0.0
0,0.0,0.05,0.0
0,0.0,0.08,0.0
0,0.0,0.13,0.0
0,0.0,0.04,0.0
0,0.0,0.03,0.0
0,0.0,0.03,0.01
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
