,DS,MV,proposed1(wcv)
0,0.8,0.94,0.94
0,0.8,0.91,0.91
0,0.8,0.88,0.88
0,0.8,0.83,0.83
0,0.8,0.85,0.85
0,0.8,0.86,0.86
0,0.8,0.81,0.81
0,0.8,0.82,0.82
0,0.8,0.75,0.75
0,0.8,0.84,0.8
0,0.8,0.69,0.69
0,0.8,0.82,0.82
0,0.8,0.64,0.64
0,0.8,0.7,0.7
0,0.8,0.64,0.64
0,0.8,0.72,0.72
0,0.8,0.64,0.64
0,0.8,0.63,0.63
0,0.8,0.61,0.61
0,0.8,0.61,0.8
0,0.2,0.54,0.54
0,0.8,0.54,0.54
0,0.2,0.56,0.2
0,0.8,0.53,0.53
0,0.8,0.6,0.8
0,0.8,0.51,0.51
0,0.8,0.48,0.48
0,0.2,0.48,0.48
0,0.2,0.38,0.38
0,0.2,0.43,0.43
0,0.8,0.47,0.47
0,0.2,0.3,0.2
0,0.2,0.31,0.2
0,0.2,0.39,0.2
0,0.2,0.35,0.2
0,0.2,0.29,0.2
0,0.2,0.27,0.2
0,0.2,0.32,0.32
0,0.2,0.3,0.3
0,0.2,0.19,0.19
0,0.2,0.24,0.24
0,0.2,0.2,0.2
0,0.2,0.22,0.2
0,0.2,0.18,0.2
0,0.2,0.16,0.16
0,0.2,0.13,0.13
0,0.2,0.16,0.16
0,0.2,0.17,0.17
0,0.2,0.15,0.15
0,0.2,0.1,0.1
0,0.2,0.11,0.11
