,DS,MV,proposed1(wcv)
0,0.6,0.92,0.92
0,0.6,0.82,0.82
0,0.6,0.85,0.85
0,0.6,0.85,0.85
0,0.6,0.76,0.76
0,0.6,0.8,0.8
0,0.6,0.86,0.86
0,0.6,0.88,0.88
0,0.6,0.83,0.83
0,0.6,0.77,0.77
0,0.6,0.71,0.71
0,0.6,0.78,0.78
0,0.6,0.72,0.72
0,0.6,0.66,0.66
0,0.6,0.73,0.73
0,0.6,0.69,0.69
0,0.6,0.64,0.64
0,0.6,0.58,0.58
0,0.4,0.6,0.6
0,0.4,0.68,0.68
0,0.6,0.51,0.51
0,0.4,0.54,0.54
0,0.6,0.58,0.58
0,0.6,0.53,0.53
0,0.4,0.55,0.55
0,0.4,0.5,0.5
0,0.4,0.54,0.54
0,0.4,0.47,0.47
0,0.6,0.46,0.46
0,0.4,0.38,0.38
0,0.6,0.43,0.43
0,0.6,0.52,0.52
0,0.6,0.52,0.52
0,0.4,0.43,0.43
0,0.6,0.25,0.25
0,0.6,0.34,0.34
0,0.4,0.32,0.32
0,0.4,0.22,0.22
0,0.4,0.21,0.21
0,0.4,0.26,0.26
0,0.4,0.24,0.24
0,0.4,0.17,0.17
0,0.4,0.15,0.15
0,0.4,0.22,0.22
0,0.4,0.17,0.17
0,0.4,0.1,0.1
0,0.4,0.2,0.2
0,0.4,0.17,0.17
0,0.4,0.07,0.07
0,0.4,0.1,0.1
0,0.4,0.1,0.1
