,DS,MV,proposed1(wcv)
0,0.5,0.92,0.92
0,0.5,0.89,0.89
0,0.5,0.84,0.84
0,0.5,0.86,0.86
0,0.5,0.85,0.85
0,0.5,0.8,0.8
0,0.5,0.81,0.81
0,0.5,0.78,0.78
0,0.5,0.76,0.76
0,0.5,0.76,0.76
0,0.5,0.68,0.5
0,0.5,0.7,0.7
0,0.5,0.77,0.77
0,0.5,0.66,0.66
0,0.5,0.68,0.68
0,0.5,0.74,0.74
0,0.5,0.61,0.61
0,0.5,0.62,0.62
0,0.5,0.59,0.59
0,0.5,0.58,0.58
0,0.5,0.53,0.53
0,0.5,0.6,0.6
0,0.5,0.52,0.52
0,0.5,0.54,0.54
0,0.5,0.48,0.48
0,0.5,0.46,0.46
0,0.5,0.51,0.51
0,0.5,0.46,0.46
0,0.5,0.44,0.44
0,0.5,0.44,0.44
0,0.5,0.43,0.43
0,0.5,0.36,0.36
0,0.5,0.32,0.32
0,0.5,0.4,0.4
0,0.5,0.37,0.37
0,0.5,0.36,0.36
0,0.5,0.24,0.5
0,0.5,0.33,0.33
0,0.5,0.23,0.23
0,0.5,0.3,0.3
0,0.5,0.26,0.26
0,0.5,0.24,0.24
0,0.5,0.22,0.22
0,0.5,0.24,0.24
0,0.5,0.22,0.22
0,0.5,0.14,0.14
0,0.5,0.11,0.11
0,0.5,0.2,0.2
0,0.5,0.16,0.16
0,0.5,0.14,0.14
0,0.5,0.09,0.09
