,DS,MV,proposed1(wcv)
0,0.5,0.9,0.9
0,0.5,0.87,0.87
0,0.5,0.94,0.94
0,0.5,0.82,0.82
0,0.5,0.93,0.93
0,0.5,0.77,0.77
0,0.5,0.84,0.84
0,0.5,0.78,0.78
0,0.5,0.73,0.73
0,0.5,0.71,0.71
0,0.5,0.73,0.73
0,0.5,0.69,0.69
0,0.5,0.64,0.64
0,0.5,0.76,0.76
0,0.5,0.61,0.61
0,0.5,0.62,0.62
0,0.5,0.58,0.58
0,0.5,0.66,0.66
0,0.5,0.7,0.7
0,0.5,0.58,0.58
0,0.5,0.64,0.64
0,0.5,0.63,0.63
0,0.5,0.64,0.64
0,0.5,0.44,0.44
0,0.5,0.49,0.49
0,0.5,0.56,0.56
0,0.5,0.53,0.53
0,0.5,0.5,0.5
0,0.5,0.46,0.46
0,0.5,0.55,0.55
0,0.5,0.37,0.37
0,0.5,0.36,0.36
0,0.5,0.3,0.3
0,0.5,0.3,0.3
0,0.5,0.3,0.3
0,0.5,0.27,0.27
0,0.5,0.34,0.34
0,0.5,0.35,0.35
0,0.5,0.27,0.27
0,0.5,0.19,0.19
0,0.5,0.27,0.27
0,0.5,0.15,0.15
0,0.5,0.22,0.22
0,0.5,0.15,0.15
0,0.5,0.18,0.18
0,0.5,0.13,0.13
0,0.5,0.17,0.17
0,0.5,0.12,0.12
0,0.5,0.1,0.1
0,0.5,0.16,0.16
0,0.5,0.09,0.09
