,DS,MV,proposed1(wcv)
0,0.99,1.0,1.0
0,1.0,1.0,1.0
0,0.99,1.0,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,0.97,1.0
0,1.0,0.98,1.0
0,1.0,0.97,1.0
0,1.0,0.94,1.0
0,1.0,0.95,1.0
0,1.0,0.93,1.0
0,1.0,0.85,1.0
0,1.0,0.75,1.0
0,1.0,0.91,1.0
0,1.0,0.88,1.0
0,1.0,0.73,1.0
0,1.0,0.81,1.0
0,1.0,0.65,1.0
0,1.0,0.75,1.0
0,1.0,0.57,1.0
0,1.0,0.65,1.0
0,1.0,0.53,1.0
0,1.0,0.59,1.0
0,0.0,0.47,1.0
0,0.0,0.4,0.0
0,1.0,0.35,1.0
0,0.0,0.39,1.0
0,0.0,0.28,0.0
0,0.0,0.21,0.0
0,0.0,0.24,0.0
0,0.0,0.21,0.0
0,0.01,0.17,0.01
0,0.0,0.17,0.0
0,0.0,0.11,0.0
0,0.0,0.11,0.0
0,0.0,0.16,0.0
0,0.0,0.07,0.0
0,0.0,0.07,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.01,0.06,0.0
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
