,DS,MV,proposed1(wcv)
0,0.99,1.0,1.0
0,0.99,0.99,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,1.0,1.0
0,0.98,0.94,0.98
0,1.0,0.98,1.0
0,1.0,0.97,1.0
0,1.0,0.95,0.99
0,1.0,0.9,1.0
0,0.99,0.95,0.99
0,0.99,0.97,1.0
0,0.99,0.88,0.99
0,1.0,0.8,1.0
0,1.0,0.82,1.0
0,1.0,0.8,0.99
0,0.99,0.74,0.99
0,0.99,0.77,0.98
0,1.0,0.75,1.0
0,1.0,0.63,1.0
0,0.99,0.63,0.99
0,1.0,0.52,0.5
0,1.0,0.62,1.0
0,1.0,0.57,0.56
0,1.0,0.53,0.6
0,0.0,0.41,0.01
0,0.0,0.41,0.0
0,0.0,0.38,0.6
0,0.0,0.37,0.0
0,0.01,0.31,0.01
0,0.0,0.29,0.0
0,0.0,0.19,0.0
0,0.0,0.2,0.0
0,0.0,0.2,0.0
0,0.0,0.2,0.0
0,0.01,0.15,0.01
0,0.01,0.12,0.01
0,0.0,0.12,0.0
0,0.0,0.08,0.0
0,0.0,0.1,0.0
0,0.0,0.13,0.0
0,0.0,0.04,0.0
0,0.0,0.03,0.01
0,0.0,0.05,0.0
0,0.02,0.03,0.0
0,0.0,0.01,0.0
0,0.02,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
