,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.96,1.0
0,1.0,0.99,1.0
0,1.0,0.94,1.0
0,1.0,0.95,1.0
0,1.0,0.96,1.0
0,1.0,0.89,1.0
0,1.0,0.85,1.0
0,1.0,0.88,1.0
0,1.0,0.8,1.0
0,1.0,0.81,1.0
0,1.0,0.59,1.0
0,1.0,0.7,1.0
0,1.0,0.71,1.0
0,1.0,0.59,1.0
0,1.0,0.63,1.0
0,0.0,0.53,0.0
0,1.0,0.5,1.0
0,1.0,0.44,1.0
0,0.0,0.43,0.0
0,0.01,0.32,0.01
0,0.0,0.38,1.0
0,0.0,0.38,0.0
0,0.0,0.2,0.0
0,0.0,0.21,0.0
0,0.0,0.31,0.0
0,0.0,0.19,0.0
0,0.0,0.12,0.0
0,0.0,0.09,0.0
0,0.0,0.05,0.0
0,0.0,0.05,0.0
0,0.0,0.06,0.0
0,0.0,0.07,0.0
0,0.01,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.04,0.0
0,0.01,0.0,0.01
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
