,DS,MV,proposed1(wcv)
0,0.8,0.94,0.95
0,0.8,0.98,0.98
0,0.8,0.96,0.97
0,0.8,0.94,0.98
0,0.8,0.93,0.93
0,0.8,0.97,0.99
0,0.8,0.91,0.93
0,0.8,0.89,0.98
0,0.8,0.85,0.98
0,0.8,0.86,0.94
0,0.8,0.84,0.93
0,0.8,0.82,0.96
0,0.8,0.84,0.94
0,0.8,0.72,0.98
0,0.8,0.73,0.97
0,0.8,0.67,0.99
0,0.8,0.69,1.0
0,0.8,0.7,0.98
0,0.8,0.67,0.91
0,0.8,0.66,1.0
0,0.8,0.61,0.96
0,0.8,0.59,0.99
0,0.8,0.54,0.99
0,0.2,0.44,0.0
0,0.2,0.48,0.75
0,0.2,0.52,0.04
0,0.2,0.34,0.04
0,0.85,0.45,0.13
0,0.2,0.4,0.03
0,0.13,0.4,0.21
0,0.2,0.35,0.07
0,0.2,0.34,0.03
0,0.2,0.26,0.03
0,0.2,0.29,0.04
0,0.2,0.27,0.03
0,0.2,0.22,0.02
0,0.2,0.26,0.02
0,0.2,0.24,0.03
0,0.2,0.16,0.04
0,0.2,0.08,0.04
0,0.2,0.25,0.1
0,0.2,0.12,0.03
0,0.2,0.13,0.03
0,0.2,0.11,0.04
0,0.2,0.06,0.01
0,0.2,0.03,0.02
0,0.2,0.05,0.04
0,0.2,0.05,0.03
0,0.2,0.06,0.05
0,0.2,0.03,0.06
0,0.2,0.03,0.05
