,DS,MV,proposed1(wcv)
0,0.98,1.0,1.0
0,0.99,0.98,1.0
0,0.97,0.99,0.98
0,0.99,0.96,0.99
0,0.99,0.99,1.0
0,1.0,0.95,0.99
0,0.98,0.96,0.99
0,0.98,0.89,0.98
0,0.99,0.87,0.99
0,0.94,0.9,0.96
0,0.97,0.89,0.98
0,0.96,0.86,0.99
0,1.0,0.89,1.0
0,0.99,0.86,1.0
0,0.99,0.86,1.0
0,0.98,0.83,0.98
0,1.0,0.79,1.0
0,0.99,0.7,0.99
0,0.95,0.72,1.0
0,0.98,0.64,0.99
0,0.98,0.61,1.0
0,0.99,0.48,0.99
0,0.98,0.55,0.98
0,0.99,0.61,0.99
0,0.99,0.65,1.0
0,0.01,0.48,0.01
0,0.02,0.36,0.0
0,0.01,0.42,0.0
0,0.0,0.32,0.0
0,0.01,0.3,0.01
0,0.01,0.36,0.01
0,0.03,0.37,0.01
0,0.01,0.25,0.01
0,0.06,0.26,0.02
0,0.01,0.26,0.01
0,0.0,0.18,0.0
0,0.0,0.17,0.0
0,0.01,0.13,0.01
0,0.0,0.18,0.02
0,0.0,0.05,0.0
0,0.0,0.1,0.0
0,0.02,0.13,0.01
0,0.01,0.08,0.0
0,0.01,0.03,0.01
0,0.01,0.04,0.01
0,0.02,0.05,0.0
0,0.01,0.01,0.01
0,0.01,0.01,0.01
0,0.02,0.01,0.01
0,0.04,0.01,0.02
0,0.01,0.0,0.0
