,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.99,0.98,0.99
0,0.98,0.99,1.0
0,0.99,0.98,0.98
0,0.99,0.97,0.99
0,0.99,0.92,0.99
0,0.98,0.98,1.0
0,0.99,0.93,0.99
0,0.99,0.9,1.0
0,0.98,0.9,0.99
0,0.99,0.93,0.99
0,0.99,0.88,1.0
0,0.98,0.86,1.0
0,0.99,0.88,0.98
0,0.98,0.8,0.99
0,0.99,0.79,0.99
0,0.98,0.75,0.99
0,0.99,0.64,1.0
0,1.0,0.66,1.0
0,1.0,0.66,0.97
0,0.99,0.61,0.99
0,0.98,0.65,0.98
0,0.97,0.6,0.99
0,0.03,0.45,0.01
0,0.99,0.58,1.0
0,0.98,0.56,1.0
0,0.97,0.51,0.99
0,1.0,0.45,0.0
0,0.03,0.34,0.02
0,0.0,0.36,0.0
0,0.03,0.28,0.02
0,0.05,0.36,0.02
0,0.0,0.22,0.0
0,0.01,0.28,0.01
0,0.02,0.28,0.02
0,0.02,0.21,0.0
0,0.03,0.16,0.01
0,0.02,0.18,0.03
0,0.02,0.18,0.01
0,0.03,0.1,0.06
0,0.01,0.12,0.01
0,0.02,0.08,0.02
0,0.0,0.08,0.0
0,0.06,0.06,0.02
0,0.0,0.02,0.0
0,0.01,0.01,0.01
0,0.03,0.04,0.03
0,0.0,0.01,0.03
0,0.01,0.01,0.01
0,0.03,0.01,0.0
0,0.02,0.0,0.01
