,DS,MV,proposed1(wcv)
0,0.81,0.92,0.93
0,0.8,0.96,0.97
0,0.8,0.92,0.98
0,0.8,0.96,0.97
0,0.8,0.95,0.93
0,0.8,0.96,0.99
0,0.8,0.88,0.96
0,0.8,0.91,0.99
0,0.8,0.84,0.98
0,0.8,0.8,1.0
0,0.8,0.86,0.97
0,0.8,0.76,0.98
0,0.8,0.87,0.97
0,0.8,0.74,0.98
0,0.8,0.74,0.8
0,0.8,0.72,1.0
0,0.8,0.68,0.97
0,0.8,0.7,0.98
0,0.8,0.66,0.9
0,0.8,0.61,0.95
0,0.8,0.64,0.8
0,0.8,0.63,0.98
0,0.8,0.52,0.96
0,0.2,0.46,0.24
0,0.2,0.49,0.02
0,0.92,0.48,0.98
0,0.2,0.45,1.0
0,0.2,0.42,0.04
0,0.8,0.44,0.88
0,0.2,0.42,0.07
0,0.18,0.34,0.05
0,0.2,0.36,0.01
0,0.2,0.3,0.01
0,0.2,0.33,0.02
0,0.2,0.18,0.02
0,0.2,0.31,0.08
0,0.2,0.26,0.03
0,0.2,0.19,0.02
0,0.2,0.23,0.03
0,0.2,0.2,0.06
0,0.2,0.16,0.04
0,0.2,0.15,0.04
0,0.2,0.16,0.03
0,0.2,0.12,0.01
0,0.2,0.05,0.02
0,0.2,0.07,0.03
0,0.2,0.06,0.02
0,0.2,0.05,0.03
0,0.2,0.08,0.02
0,0.2,0.0,0.0
0,0.2,0.03,0.02
