,DS,MV,proposed1(wcv)
0,0.6,0.9,0.9
0,0.6,0.92,0.92
0,0.6,0.88,0.88
0,0.6,0.81,0.81
0,0.6,0.85,0.85
0,0.6,0.87,0.87
0,0.6,0.8,0.8
0,0.6,0.89,0.89
0,0.6,0.79,0.79
0,0.6,0.76,0.76
0,0.6,0.72,0.72
0,0.6,0.76,0.76
0,0.6,0.79,0.79
0,0.6,0.73,0.73
0,0.6,0.73,0.73
0,0.6,0.63,0.63
0,0.6,0.64,0.64
0,0.4,0.55,0.55
0,0.6,0.54,0.54
0,0.4,0.64,0.64
0,0.4,0.62,0.62
0,0.6,0.55,0.55
0,0.6,0.54,0.54
0,0.4,0.48,0.48
0,0.6,0.6,0.6
0,0.6,0.63,0.63
0,0.4,0.49,0.49
0,0.6,0.56,0.56
0,0.6,0.46,0.46
0,0.6,0.46,0.46
0,0.6,0.42,0.42
0,0.6,0.38,0.38
0,0.6,0.41,0.41
0,0.6,0.48,0.48
0,0.4,0.27,0.27
0,0.6,0.38,0.38
0,0.6,0.35,0.35
0,0.6,0.33,0.33
0,0.4,0.27,0.27
0,0.4,0.21,0.21
0,0.6,0.28,0.28
0,0.4,0.18,0.18
0,0.4,0.25,0.25
0,0.4,0.14,0.14
0,0.4,0.21,0.21
0,0.4,0.15,0.15
0,0.4,0.14,0.14
0,0.4,0.13,0.13
0,0.4,0.12,0.12
0,0.4,0.14,0.14
0,0.4,0.16,0.16
