,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,0.96,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.96,1.0
0,1.0,0.96,1.0
0,1.0,0.94,1.0
0,1.0,0.91,1.0
0,1.0,0.93,1.0
0,1.0,0.87,1.0
0,1.0,0.89,1.0
0,1.0,0.82,1.0
0,1.0,0.73,1.0
0,1.0,0.81,1.0
0,1.0,0.74,1.0
0,1.0,0.69,1.0
0,0.99,0.66,0.66
0,1.0,0.63,1.0
0,1.0,0.69,0.62
0,1.0,0.62,0.62
0,0.0,0.42,0.42
0,0.0,0.52,0.52
0,0.0,0.39,0.42
0,0.0,0.34,0.0
0,0.0,0.35,0.0
0,0.0,0.33,0.0
0,0.0,0.33,0.0
0,0.0,0.23,0.0
0,0.0,0.14,0.0
0,0.0,0.16,0.0
0,0.0,0.08,0.0
0,0.0,0.1,0.0
0,0.0,0.08,0.0
0,0.0,0.11,0.0
0,0.0,0.02,0.0
0,0.0,0.04,0.0
0,0.0,0.02,0.0
0,0.0,0.04,0.0
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
