,DS,MV,proposed1(wcv)
0,0.5,0.91,0.91
0,0.5,0.89,0.89
0,0.5,0.89,0.89
0,0.5,0.86,0.86
0,0.5,0.87,0.87
0,0.5,0.83,0.83
0,0.5,0.78,0.78
0,0.5,0.8,0.8
0,0.5,0.74,0.74
0,0.5,0.79,0.79
0,0.5,0.78,0.78
0,0.5,0.73,0.73
0,0.5,0.73,0.73
0,0.5,0.75,0.75
0,0.5,0.77,0.77
0,0.5,0.73,0.73
0,0.5,0.62,0.62
0,0.5,0.58,0.58
0,0.5,0.62,0.62
0,0.5,0.62,0.62
0,0.5,0.59,0.59
0,0.5,0.54,0.54
0,0.5,0.57,0.57
0,0.5,0.57,0.57
0,0.5,0.53,0.53
0,0.5,0.48,0.48
0,0.5,0.48,0.48
0,0.5,0.48,0.48
0,0.5,0.39,0.39
0,0.5,0.43,0.43
0,0.5,0.51,0.51
0,0.5,0.43,0.43
0,0.5,0.45,0.45
0,0.5,0.38,0.38
0,0.5,0.35,0.35
0,0.5,0.44,0.44
0,0.5,0.32,0.32
0,0.5,0.25,0.25
0,0.5,0.27,0.27
0,0.5,0.2,0.2
0,0.5,0.18,0.18
0,0.5,0.15,0.15
0,0.5,0.22,0.22
0,0.5,0.17,0.17
0,0.5,0.16,0.16
0,0.5,0.12,0.12
0,0.5,0.16,0.16
0,0.5,0.12,0.12
0,0.5,0.12,0.12
0,0.5,0.08,0.08
0,0.5,0.11,0.11
