,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,0.99,0.96,0.99
0,1.0,0.95,1.0
0,1.0,0.92,1.0
0,1.0,0.94,1.0
0,1.0,0.91,1.0
0,1.0,0.92,1.0
0,0.99,0.9,0.99
0,0.99,0.82,0.99
0,1.0,0.79,1.0
0,0.99,0.83,1.0
0,1.0,0.8,1.0
0,1.0,0.68,1.0
0,1.0,0.75,0.99
0,1.0,0.71,1.0
0,1.0,0.68,1.0
0,0.98,0.66,0.99
0,0.99,0.62,0.99
0,0.99,0.53,0.0
0,0.98,0.5,0.99
0,1.0,0.43,0.01
0,0.01,0.44,0.0
0,0.0,0.43,0.01
0,0.0,0.33,0.0
0,0.01,0.39,0.01
0,0.01,0.31,0.0
0,0.0,0.23,0.0
0,0.0,0.15,0.0
0,0.0,0.26,0.0
0,0.0,0.14,0.0
0,0.01,0.17,0.03
0,0.0,0.13,0.0
0,0.01,0.18,0.01
0,0.0,0.06,0.0
0,0.0,0.03,0.0
0,0.01,0.06,0.01
0,0.0,0.03,0.01
0,0.0,0.03,0.0
0,0.0,0.03,0.0
0,0.01,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.02,0.03,0.02
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
