,DS,MV,proposed1(wcv)
0,0.7,0.88,0.88
0,0.7,0.9,0.9
0,0.7,0.88,0.88
0,0.7,0.82,0.82
0,0.7,0.89,0.89
0,0.7,0.88,0.88
0,0.7,0.82,0.82
0,0.7,0.79,0.79
0,0.7,0.71,0.71
0,0.7,0.74,0.74
0,0.7,0.78,0.78
0,0.7,0.67,0.67
0,0.7,0.73,0.73
0,0.7,0.64,0.39
0,0.7,0.65,0.65
0,0.7,0.62,0.62
0,0.7,0.66,0.66
0,0.3,0.56,0.56
0,0.7,0.59,0.59
0,0.7,0.61,0.61
0,0.7,0.62,0.7
0,0.7,0.6,0.6
0,0.3,0.51,0.3
0,0.7,0.54,0.54
0,0.3,0.55,0.55
0,0.3,0.48,0.48
0,0.3,0.54,0.54
0,0.3,0.42,0.42
0,0.3,0.34,0.34
0,0.3,0.44,0.44
0,0.3,0.39,0.39
0,0.3,0.39,0.39
0,0.3,0.41,0.41
0,0.3,0.34,0.34
0,0.3,0.31,0.31
0,0.3,0.39,0.39
0,0.3,0.35,0.35
0,0.3,0.27,0.27
0,0.3,0.26,0.26
0,0.3,0.17,0.17
0,0.3,0.23,0.3
0,0.7,0.31,0.31
0,0.3,0.28,0.3
0,0.3,0.16,0.16
0,0.3,0.17,0.3
0,0.3,0.1,0.1
0,0.3,0.16,0.16
0,0.3,0.12,0.12
0,0.3,0.06,0.06
0,0.3,0.11,0.11
0,0.3,0.13,0.13
