,DS,MV,proposed1(wcv)
0,0.7,0.94,0.94
0,0.7,0.88,0.88
0,0.7,0.86,0.86
0,0.7,0.84,0.84
0,0.7,0.86,0.86
0,0.7,0.82,0.82
0,0.7,0.85,0.85
0,0.7,0.76,0.76
0,0.7,0.79,0.79
0,0.7,0.72,0.72
0,0.7,0.76,0.76
0,0.7,0.69,0.69
0,0.7,0.79,0.79
0,0.7,0.71,0.71
0,0.7,0.62,0.62
0,0.7,0.6,0.6
0,0.7,0.73,0.73
0,0.7,0.64,0.64
0,0.7,0.65,0.65
0,0.7,0.57,0.57
0,0.7,0.66,0.66
0,0.3,0.55,0.55
0,0.7,0.71,0.71
0,0.3,0.56,0.56
0,0.7,0.52,0.52
0,0.7,0.57,0.57
0,0.3,0.48,0.48
0,0.3,0.44,0.44
0,0.7,0.45,0.45
0,0.3,0.41,0.41
0,0.7,0.4,0.4
0,0.7,0.42,0.42
0,0.3,0.37,0.37
0,0.7,0.4,0.4
0,0.3,0.41,0.41
0,0.3,0.35,0.35
0,0.7,0.38,0.38
0,0.3,0.38,0.38
0,0.3,0.32,0.32
0,0.3,0.28,0.28
0,0.3,0.22,0.22
0,0.3,0.25,0.25
0,0.3,0.23,0.3
0,0.3,0.24,0.24
0,0.3,0.18,0.18
0,0.3,0.22,0.22
0,0.3,0.14,0.14
0,0.3,0.23,0.23
0,0.3,0.12,0.12
0,0.3,0.08,0.08
0,0.3,0.13,0.13
