,DS,MV,proposed1(wcv)
0,0.8,0.95,0.95
0,0.8,0.88,0.88
0,0.8,0.92,0.92
0,0.8,0.82,0.82
0,0.8,0.81,0.81
0,0.8,0.8,0.81
0,0.8,0.77,0.77
0,0.8,0.83,0.83
0,0.8,0.84,0.8
0,0.8,0.77,0.77
0,0.8,0.69,0.69
0,0.8,0.77,0.77
0,0.8,0.76,0.76
0,0.8,0.7,0.8
0,0.8,0.67,0.8
0,0.8,0.69,0.69
0,0.8,0.66,0.8
0,0.8,0.67,0.8
0,0.8,0.7,0.7
0,0.8,0.61,0.8
0,0.2,0.64,0.2
0,0.8,0.61,0.61
0,0.8,0.48,0.48
0,0.8,0.55,0.79
0,0.2,0.54,0.2
0,0.8,0.61,0.61
0,0.8,0.51,0.8
0,0.8,0.45,0.45
0,0.2,0.51,0.78
0,0.2,0.34,0.2
0,0.2,0.4,0.4
0,0.2,0.42,0.42
0,0.2,0.42,0.42
0,0.2,0.43,0.43
0,0.2,0.35,0.35
0,0.2,0.33,0.33
0,0.2,0.28,0.2
0,0.2,0.26,0.26
0,0.2,0.27,0.27
0,0.2,0.29,0.2
0,0.2,0.21,0.21
0,0.2,0.37,0.37
0,0.2,0.23,0.23
0,0.2,0.17,0.17
0,0.2,0.15,0.15
0,0.2,0.18,0.18
0,0.2,0.23,0.23
0,0.2,0.22,0.22
0,0.2,0.11,0.11
0,0.2,0.15,0.15
0,0.2,0.11,0.11
