,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.98,0.98
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.96,0.98
0,1.0,0.95,0.95
0,0.99,0.97,0.97
0,0.99,0.91,0.93
0,1.0,0.96,0.93
0,1.0,0.95,0.95
0,1.0,0.96,0.94
0,1.0,0.94,0.91
0,1.0,0.83,0.81
0,0.98,0.81,0.81
0,1.0,0.83,0.7
0,1.0,0.8,0.7
0,1.0,0.83,0.84
0,1.0,0.74,0.74
0,1.0,0.79,0.79
0,1.0,0.68,0.68
0,0.98,0.74,0.72
0,0.99,0.61,0.61
0,1.0,0.54,0.52
0,1.0,0.65,0.63
0,0.0,0.49,0.48
0,1.0,0.55,0.49
0,0.0,0.43,0.49
0,0.0,0.44,0.49
0,0.0,0.31,0.31
0,0.01,0.35,0.35
0,0.0,0.33,0.36
0,0.01,0.28,0.28
0,0.01,0.26,0.26
0,0.0,0.29,0.23
0,0.0,0.15,0.16
0,0.0,0.2,0.22
0,0.0,0.2,0.2
0,0.01,0.12,0.21
0,0.0,0.15,0.15
0,0.0,0.13,0.11
0,0.0,0.04,0.03
0,0.0,0.06,0.06
0,0.0,0.04,0.05
0,0.0,0.03,0.02
0,0.0,0.06,0.05
0,0.0,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.01,0.01
0,0.01,0.02,0.02
0,0.0,0.0,0.0
0,0.0,0.0,0.0
