,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.99,0.98,0.99
0,0.98,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.95,1.0
0,1.0,0.99,1.0
0,1.0,0.97,1.0
0,1.0,0.94,1.0
0,0.99,0.88,0.99
0,1.0,0.95,1.0
0,1.0,0.89,1.0
0,1.0,0.88,1.0
0,1.0,0.75,1.0
0,0.99,0.71,0.99
0,1.0,0.79,1.0
0,1.0,0.73,1.0
0,0.99,0.69,1.0
0,0.99,0.63,1.0
0,1.0,0.59,1.0
0,1.0,0.61,1.0
0,0.0,0.57,0.0
0,0.98,0.49,1.0
0,1.0,0.48,1.0
0,0.98,0.48,0.99
0,0.99,0.46,0.0
0,0.0,0.38,1.0
0,0.0,0.33,0.01
0,0.01,0.27,0.01
0,0.0,0.28,0.0
0,0.0,0.3,0.0
0,0.0,0.24,0.0
0,0.01,0.23,0.0
0,0.01,0.17,0.0
0,0.0,0.15,0.01
0,0.0,0.2,0.0
0,0.0,0.1,0.0
0,0.01,0.09,0.0
0,0.0,0.06,0.01
0,0.0,0.08,0.0
0,0.01,0.04,0.01
0,0.0,0.08,0.0
0,0.01,0.04,0.01
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
0,0.0,0.01,0.0
0,0.0,0.0,0.0
