,DS,MV,proposed1(wcv)
0,0.94,0.97,0.97
0,0.99,0.99,0.99
0,0.65,0.96,0.91
0,0.95,0.97,0.99
0,0.9,0.84,0.9
0,0.93,0.86,0.93
0,0.92,0.95,1.0
0,0.98,0.97,0.99
0,0.94,0.89,0.91
0,0.66,0.82,0.82
0,0.92,0.84,0.96
0,0.93,0.78,0.98
0,0.93,0.82,0.94
0,0.9,0.72,0.72
0,0.93,0.67,0.68
0,1.0,0.77,1.0
0,0.93,0.73,0.73
0,0.93,0.7,0.72
0,0.95,0.71,0.71
0,0.86,0.6,0.54
0,0.53,0.65,0.56
0,0.96,0.73,0.72
0,0.04,0.55,0.52
0,0.97,0.47,0.48
0,0.95,0.55,0.5
0,0.88,0.53,0.5
0,0.92,0.58,0.52
0,0.27,0.46,0.47
0,0.02,0.38,0.42
0,0.25,0.3,0.3
0,0.07,0.37,0.37
0,0.12,0.38,0.38
0,0.09,0.34,0.31
0,0.11,0.36,0.36
0,0.04,0.28,0.28
0,0.49,0.27,0.32
0,0.5,0.27,0.27
0,0.3,0.2,0.07
0,0.05,0.16,0.05
0,0.24,0.19,0.26
0,0.22,0.21,0.23
0,0.06,0.18,0.03
0,0.08,0.1,0.06
0,0.38,0.13,0.21
0,0.13,0.08,0.03
0,0.04,0.1,0.02
0,0.07,0.06,0.03
0,0.07,0.07,0.06
0,0.2,0.08,0.06
0,0.21,0.06,0.06
0,0.03,0.0,0.0
