,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.97,0.98,0.99
0,1.0,0.99,1.0
0,1.0,0.97,1.0
0,0.99,0.95,0.97
0,0.99,0.95,1.0
0,0.97,0.94,0.97
0,0.97,0.95,1.0
0,0.99,0.95,0.99
0,1.0,0.92,1.0
0,1.0,0.91,1.0
0,1.0,0.86,1.0
0,1.0,0.86,1.0
0,0.98,0.83,0.98
0,0.98,0.8,1.0
0,1.0,0.74,1.0
0,0.97,0.73,0.98
0,1.0,0.76,1.0
0,1.0,0.67,1.0
0,0.97,0.68,0.76
0,0.98,0.64,0.99
0,0.98,0.72,0.78
0,0.98,0.51,0.64
0,0.97,0.62,0.6
0,0.93,0.55,0.97
0,0.01,0.51,0.41
0,0.02,0.44,0.4
0,0.01,0.46,0.46
0,0.01,0.36,0.35
0,0.01,0.39,0.36
0,0.01,0.38,0.4
0,0.0,0.35,0.35
0,0.0,0.31,0.0
0,0.01,0.25,0.0
0,0.0,0.2,0.0
0,0.02,0.22,0.02
0,0.01,0.24,0.03
0,0.01,0.18,0.0
0,0.02,0.14,0.02
0,0.05,0.15,0.04
0,0.02,0.08,0.02
0,0.01,0.07,0.01
0,0.02,0.09,0.02
0,0.01,0.08,0.01
0,0.02,0.05,0.01
0,0.01,0.02,0.01
0,0.0,0.02,0.02
0,0.03,0.04,0.03
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.02,0.01,0.01
