,DS,MV,proposed1(wcv)
0,0.8,0.95,0.95
0,0.8,0.91,0.91
0,0.8,0.84,0.84
0,0.8,0.85,0.85
0,0.8,0.8,0.8
0,0.8,0.81,0.81
0,0.8,0.85,0.85
0,0.8,0.8,0.8
0,0.8,0.72,0.72
0,0.8,0.77,0.77
0,0.8,0.76,0.76
0,0.8,0.66,0.8
0,0.8,0.69,0.8
0,0.8,0.66,0.8
0,0.8,0.8,0.8
0,0.8,0.67,0.8
0,0.8,0.67,0.8
0,0.8,0.64,0.64
0,0.8,0.67,0.67
0,0.2,0.58,0.58
0,0.2,0.5,0.5
0,0.8,0.53,0.53
0,0.8,0.52,0.8
0,0.2,0.56,0.28
0,0.2,0.53,0.53
0,0.8,0.58,0.8
0,0.2,0.48,0.48
0,0.2,0.5,0.2
0,0.8,0.5,0.8
0,0.2,0.48,0.2
0,0.2,0.39,0.39
0,0.2,0.36,0.36
0,0.8,0.39,0.39
0,0.2,0.32,0.2
0,0.2,0.25,0.25
0,0.2,0.33,0.33
0,0.2,0.35,0.35
0,0.2,0.2,0.2
0,0.2,0.29,0.29
0,0.2,0.27,0.27
0,0.2,0.21,0.2
0,0.2,0.26,0.26
0,0.2,0.25,0.25
0,0.2,0.22,0.22
0,0.2,0.2,0.2
0,0.2,0.18,0.18
0,0.2,0.15,0.15
0,0.2,0.06,0.06
0,0.2,0.09,0.09
0,0.2,0.1,0.1
0,0.2,0.11,0.11
