,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.96,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.99,1.0
0,1.0,0.96,1.0
0,1.0,0.94,1.0
0,1.0,0.88,1.0
0,1.0,0.87,1.0
0,1.0,0.86,1.0
0,1.0,0.81,1.0
0,1.0,0.81,1.0
0,1.0,0.8,1.0
0,1.0,0.7,1.0
0,1.0,0.7,1.0
0,1.0,0.72,1.0
0,1.0,0.65,1.0
0,1.0,0.64,0.99
0,1.0,0.61,1.0
0,0.11,0.46,0.0
0,0.17,0.44,0.0
0,1.0,0.49,1.0
0,0.0,0.28,0.0
0,0.0,0.3,0.0
0,0.0,0.33,0.0
0,0.0,0.32,0.0
0,0.0,0.31,0.0
0,0.0,0.22,0.0
0,0.0,0.16,0.0
0,0.0,0.21,0.0
0,0.0,0.08,0.0
0,0.0,0.11,0.0
0,0.0,0.07,0.0
0,0.0,0.07,0.0
0,0.0,0.08,0.0
0,0.0,0.05,0.0
0,0.0,0.01,0.0
0,0.01,0.01,0.0
0,0.01,0.02,0.01
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
