,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.98,1.0
0,1.0,0.97,1.0
0,1.0,0.93,1.0
0,1.0,0.96,1.0
0,1.0,0.88,1.0
0,1.0,0.91,1.0
0,1.0,0.85,1.0
0,1.0,0.87,1.0
0,1.0,0.84,1.0
0,1.0,0.83,1.0
0,1.0,0.74,1.0
0,1.0,0.78,1.0
0,1.0,0.66,1.0
0,1.0,0.68,1.0
0,1.0,0.62,0.6
0,1.0,0.59,0.63
0,1.0,0.52,0.53
0,1.0,0.58,0.6
0,0.01,0.4,0.4
0,0.0,0.44,0.5
0,0.0,0.29,0.0
0,0.0,0.43,0.49
0,0.0,0.29,0.0
0,0.0,0.18,0.0
0,0.0,0.27,0.0
0,0.0,0.18,0.0
0,0.01,0.18,0.01
0,0.0,0.14,0.0
0,0.0,0.1,0.0
0,0.0,0.09,0.0
0,0.01,0.07,0.01
0,0.0,0.04,0.0
0,0.0,0.05,0.0
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.01
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
