,DS,MV,proposed1(wcv)
0,0.98,0.98,0.98
0,0.99,0.97,0.98
0,1.0,1.0,0.99
0,0.96,0.96,0.94
0,0.99,0.98,0.96
0,0.97,0.95,0.96
0,0.97,0.96,0.96
0,0.99,0.92,0.95
0,0.98,0.93,0.94
0,1.0,0.94,0.96
0,0.98,0.92,0.9
0,0.99,0.9,0.9
0,0.95,0.82,0.86
0,0.95,0.79,0.8
0,1.0,0.83,0.84
0,1.0,0.8,0.8
0,0.96,0.74,0.77
0,0.99,0.7,0.71
0,0.99,0.6,0.62
0,0.98,0.69,0.75
0,0.99,0.64,0.69
0,1.0,0.64,0.67
0,0.99,0.51,0.55
0,1.0,0.49,0.49
0,1.0,0.5,0.55
0,0.99,0.54,0.38
0,0.99,0.52,0.37
0,0.01,0.44,0.46
0,0.03,0.42,0.42
0,0.03,0.43,0.43
0,0.0,0.29,0.3
0,0.0,0.36,0.39
0,0.05,0.26,0.29
0,0.02,0.29,0.29
0,0.02,0.25,0.26
0,0.0,0.25,0.36
0,0.01,0.13,0.13
0,0.01,0.11,0.13
0,0.02,0.17,0.17
0,0.01,0.11,0.11
0,0.02,0.14,0.13
0,0.03,0.08,0.13
0,0.01,0.07,0.07
0,0.02,0.03,0.03
0,0.01,0.04,0.04
0,0.04,0.04,0.05
0,0.05,0.03,0.03
0,0.02,0.03,0.03
0,0.02,0.02,0.02
0,0.03,0.03,0.02
0,0.01,0.0,0.0
