,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,0.99
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.95,1.0
0,0.98,0.95,0.99
0,1.0,0.95,1.0
0,1.0,0.93,1.0
0,1.0,0.88,1.0
0,1.0,0.8,1.0
0,1.0,0.84,1.0
0,1.0,0.8,1.0
0,1.0,0.76,1.0
0,1.0,0.75,1.0
0,1.0,0.82,1.0
0,1.0,0.71,1.0
0,1.0,0.63,1.0
0,1.0,0.72,1.0
0,0.99,0.46,0.99
0,1.0,0.46,1.0
0,1.0,0.48,1.0
0,0.0,0.43,0.0
0,0.0,0.43,0.0
0,0.0,0.3,0.0
0,0.0,0.29,0.0
0,0.0,0.22,0.0
0,0.0,0.22,0.0
0,0.0,0.2,0.0
0,0.0,0.18,0.0
0,0.0,0.09,0.0
0,0.0,0.13,0.0
0,0.0,0.14,0.0
0,0.0,0.08,0.0
0,0.0,0.04,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.04,0.0
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.02,0.01
0,0.0,0.0,0.0
0,0.01,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
