,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.99,1.0,1.0
0,1.0,0.99,1.0
0,0.99,0.99,0.99
0,1.0,0.98,1.0
0,1.0,0.97,1.0
0,1.0,0.95,1.0
0,0.99,0.96,0.99
0,0.99,0.96,0.99
0,1.0,0.93,1.0
0,1.0,0.93,1.0
0,0.99,0.92,0.99
0,1.0,0.86,1.0
0,0.99,0.86,1.0
0,1.0,0.72,1.0
0,0.99,0.89,0.99
0,1.0,0.82,1.0
0,1.0,0.74,1.0
0,1.0,0.78,1.0
0,1.0,0.73,1.0
0,1.0,0.77,1.0
0,0.99,0.7,0.99
0,0.99,0.6,1.0
0,0.98,0.6,0.63
0,0.0,0.46,0.0
0,1.0,0.51,0.57
0,0.0,0.43,0.45
0,0.0,0.4,0.0
0,0.0,0.32,0.0
0,0.0,0.31,0.01
0,0.0,0.3,0.0
0,0.0,0.25,0.0
0,0.0,0.29,0.0
0,0.0,0.23,0.0
0,0.0,0.11,0.0
0,0.0,0.16,0.0
0,0.0,0.2,0.0
0,0.0,0.16,0.0
0,0.0,0.05,0.0
0,0.0,0.04,0.0
0,0.01,0.05,0.01
0,0.0,0.07,0.01
0,0.01,0.04,0.01
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
