,DS,MV,proposed1(wcv)
0,0.9,0.94,0.94
0,0.9,0.89,0.89
0,0.9,0.83,0.9
0,0.9,0.91,0.9
0,0.9,0.85,0.9
0,0.9,0.82,0.9
0,0.9,0.89,0.9
0,0.9,0.87,0.93
0,0.9,0.83,0.9
0,0.9,0.76,0.76
0,0.9,0.7,0.9
0,0.9,0.77,0.77
0,0.9,0.67,0.9
0,0.9,0.73,0.9
0,0.9,0.62,0.9
0,0.9,0.68,0.9
0,0.9,0.6,0.9
0,0.9,0.62,0.9
0,0.9,0.69,0.9
0,0.9,0.57,0.9
0,0.9,0.56,0.9
0,0.9,0.58,0.9
0,0.9,0.57,0.9
0,0.9,0.61,0.9
0,0.1,0.42,0.1
0,0.1,0.44,0.2
0,0.1,0.5,0.1
0,0.9,0.5,0.74
0,0.1,0.4,0.1
0,0.1,0.45,0.1
0,0.1,0.42,0.46
0,0.1,0.44,0.1
0,0.1,0.38,0.1
0,0.1,0.3,0.3
0,0.1,0.36,0.1
0,0.1,0.35,0.1
0,0.1,0.28,0.1
0,0.1,0.3,0.1
0,0.1,0.29,0.1
0,0.1,0.25,0.1
0,0.1,0.24,0.1
0,0.1,0.22,0.1
0,0.1,0.23,0.1
0,0.1,0.15,0.15
0,0.1,0.23,0.1
0,0.1,0.11,0.11
0,0.1,0.11,0.11
0,0.1,0.14,0.1
0,0.1,0.08,0.08
0,0.1,0.1,0.1
0,0.1,0.1,0.1
