,DS,MV,proposed1(wcv)
0,0.9,0.97,0.97
0,0.9,0.96,0.98
0,0.9,0.97,0.97
0,0.9,0.92,0.98
0,0.9,0.91,0.99
0,0.9,0.88,0.95
0,0.9,0.9,0.99
0,0.9,0.92,0.99
0,0.9,0.87,0.95
0,0.9,0.84,0.99
0,0.9,0.86,0.97
0,0.9,0.91,0.96
0,0.9,0.81,0.98
0,0.9,0.76,0.99
0,0.9,0.83,0.93
0,0.9,0.75,0.98
0,0.9,0.74,0.96
0,0.9,0.64,0.98
0,0.9,0.7,0.99
0,0.9,0.63,1.0
0,0.9,0.62,0.91
0,0.9,0.61,0.98
0,0.9,0.54,0.03
0,0.9,0.53,0.02
0,0.9,0.53,0.05
0,0.1,0.42,0.07
0,0.1,0.42,0.0
0,0.1,0.27,0.01
0,0.04,0.38,0.09
0,0.1,0.42,0.01
0,0.1,0.36,0.09
0,0.1,0.34,0.02
0,0.1,0.26,0.03
0,0.1,0.3,0.02
0,0.1,0.26,0.06
0,0.1,0.2,0.13
0,0.1,0.29,0.03
0,0.1,0.19,0.07
0,0.1,0.26,0.04
0,0.1,0.17,0.03
0,0.1,0.14,0.02
0,0.1,0.15,0.06
0,0.1,0.18,0.04
0,0.1,0.08,0.0
0,0.1,0.08,0.01
0,0.1,0.04,0.18
0,0.1,0.06,0.0
0,0.1,0.06,0.04
0,0.1,0.04,0.02
0,0.1,0.04,0.04
0,0.1,0.02,0.02
