,DS,MV,proposed1(wcv)
0,0.96,0.97,0.97
0,1.0,0.99,1.0
0,0.97,0.99,0.99
0,1.0,0.98,1.0
0,0.95,0.93,0.96
0,0.99,0.96,0.99
0,0.99,0.93,0.99
0,0.98,0.93,0.98
0,0.99,0.94,1.0
0,0.99,0.87,0.99
0,0.99,0.89,0.99
0,0.99,0.81,0.99
0,0.99,0.91,0.99
0,1.0,0.85,1.0
0,0.99,0.8,0.99
0,0.98,0.71,0.99
0,1.0,0.76,0.99
0,0.99,0.71,0.98
0,0.99,0.69,1.0
0,0.99,0.66,0.65
0,1.0,0.61,0.61
0,0.97,0.64,0.67
0,0.99,0.6,0.4
0,0.98,0.65,0.69
0,0.01,0.5,0.5
0,0.99,0.63,0.68
0,0.01,0.51,0.59
0,0.98,0.47,0.49
0,0.01,0.39,0.29
0,0.02,0.37,0.37
0,0.0,0.35,0.35
0,0.01,0.35,0.35
0,0.04,0.33,0.32
0,0.0,0.3,0.0
0,0.01,0.14,0.01
0,0.04,0.25,0.03
0,0.01,0.17,0.01
0,0.0,0.15,0.0
0,0.02,0.14,0.02
0,0.0,0.08,0.02
0,0.01,0.14,0.0
0,0.01,0.06,0.01
0,0.0,0.06,0.03
0,0.01,0.08,0.0
0,0.0,0.02,0.0
0,0.0,0.03,0.0
0,0.01,0.02,0.01
0,0.0,0.0,0.0
0,0.01,0.03,0.01
0,0.0,0.0,0.01
0,0.0,0.0,0.0
