,DS,MV,proposed1(wcv)
0,0.99,0.99,1.0
0,0.99,0.98,0.99
0,0.98,0.96,0.98
0,1.0,0.98,1.0
0,1.0,0.98,1.0
0,0.98,0.95,0.99
0,0.99,0.94,1.0
0,0.97,0.94,0.99
0,1.0,0.94,1.0
0,0.99,0.91,1.0
0,0.98,0.87,0.99
0,0.97,0.85,0.99
0,0.96,0.87,0.97
0,0.98,0.73,1.0
0,0.99,0.8,1.0
0,0.97,0.77,0.99
0,1.0,0.71,0.99
0,1.0,0.79,1.0
0,0.99,0.78,1.0
0,0.98,0.7,1.0
0,0.94,0.65,0.99
0,0.97,0.63,1.0
0,0.99,0.67,0.99
0,0.99,0.56,1.0
0,0.01,0.56,0.01
0,0.0,0.49,0.0
0,0.02,0.51,0.7
0,0.04,0.39,0.01
0,0.0,0.38,0.0
0,0.0,0.35,0.01
0,0.0,0.35,0.0
0,0.01,0.28,0.01
0,0.03,0.3,0.04
0,0.01,0.24,0.0
0,0.01,0.17,0.01
0,0.04,0.23,0.05
0,0.03,0.2,0.02
0,0.01,0.25,0.01
0,0.02,0.11,0.01
0,0.01,0.09,0.02
0,0.01,0.08,0.0
0,0.02,0.14,0.02
0,0.02,0.07,0.01
0,0.02,0.04,0.02
0,0.01,0.03,0.0
0,0.01,0.05,0.01
0,0.01,0.02,0.01
0,0.01,0.0,0.0
0,0.0,0.03,0.01
0,0.0,0.01,0.0
0,0.01,0.03,0.02
