,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.99,0.98,0.99
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.97,1.0
0,1.0,0.96,1.0
0,1.0,0.98,1.0
0,1.0,0.9,0.99
0,1.0,0.94,1.0
0,1.0,0.95,0.99
0,0.99,0.83,1.0
0,1.0,0.87,1.0
0,0.99,0.8,0.99
0,1.0,0.88,1.0
0,0.99,0.85,1.0
0,1.0,0.79,1.0
0,0.99,0.65,1.0
0,1.0,0.73,1.0
0,1.0,0.76,1.0
0,1.0,0.63,1.0
0,0.99,0.58,1.0
0,0.98,0.48,0.98
0,1.0,0.55,1.0
0,0.99,0.49,0.99
0,0.0,0.43,0.0
0,0.99,0.49,0.0
0,0.0,0.42,0.0
0,0.0,0.38,0.0
0,0.0,0.35,0.0
0,0.0,0.34,0.0
0,0.01,0.24,0.01
0,0.0,0.23,0.0
0,0.02,0.14,0.01
0,0.01,0.18,0.01
0,0.0,0.19,0.0
0,0.0,0.09,0.0
0,0.02,0.15,0.02
0,0.01,0.11,0.01
0,0.0,0.15,0.0
0,0.0,0.05,0.0
0,0.0,0.02,0.0
0,0.0,0.1,0.0
0,0.02,0.06,0.01
0,0.01,0.04,0.01
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
