,DS,MV,proposed1(wcv)
0,0.99,1.0,1.0
0,0.99,1.0,1.0
0,0.98,0.95,0.99
0,0.96,0.95,0.97
0,1.0,0.99,1.0
0,0.98,0.97,0.98
0,1.0,0.97,1.0
0,0.97,0.93,0.99
0,1.0,0.91,1.0
0,0.99,0.93,0.99
0,0.99,0.86,0.99
0,1.0,0.85,1.0
0,0.98,0.85,0.97
0,0.98,0.86,0.99
0,0.98,0.74,0.98
0,0.99,0.73,1.0
0,1.0,0.79,0.99
0,0.98,0.72,0.73
0,1.0,0.67,0.67
0,1.0,0.65,0.65
0,0.99,0.64,0.54
0,1.0,0.6,0.6
0,0.99,0.54,0.51
0,0.99,0.58,0.51
0,0.98,0.47,0.51
0,1.0,0.47,0.47
0,0.01,0.55,0.54
0,0.01,0.43,0.44
0,0.0,0.37,0.33
0,0.01,0.4,0.4
0,0.01,0.29,0.03
0,0.02,0.42,0.41
0,0.01,0.4,0.4
0,0.0,0.19,0.0
0,0.02,0.23,0.01
0,0.0,0.28,0.0
0,0.01,0.14,0.01
0,0.02,0.2,0.01
0,0.0,0.18,0.0
0,0.01,0.1,0.02
0,0.01,0.06,0.03
0,0.01,0.1,0.01
0,0.0,0.09,0.0
0,0.0,0.11,0.0
0,0.01,0.05,0.01
0,0.01,0.01,0.01
0,0.0,0.04,0.0
0,0.01,0.03,0.0
0,0.01,0.02,0.01
0,0.0,0.01,0.0
0,0.0,0.0,0.0
