,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.98,0.97,0.99
0,0.99,0.97,0.99
0,1.0,0.98,1.0
0,0.99,0.98,0.99
0,1.0,0.98,1.0
0,0.98,0.97,1.0
0,0.99,0.93,0.99
0,1.0,0.98,1.0
0,0.98,0.96,1.0
0,1.0,0.89,1.0
0,1.0,0.77,1.0
0,0.99,0.87,0.99
0,0.99,0.86,0.99
0,0.99,0.86,0.99
0,0.99,0.74,0.99
0,0.98,0.77,0.99
0,1.0,0.69,0.71
0,1.0,0.75,1.0
0,0.99,0.66,0.68
0,1.0,0.67,0.67
0,0.99,0.58,0.58
0,0.98,0.71,0.71
0,1.0,0.62,0.6
0,0.0,0.43,0.48
0,1.0,0.54,0.56
0,1.0,0.55,0.55
0,0.03,0.46,0.47
0,0.02,0.44,0.44
0,0.01,0.46,0.5
0,0.02,0.33,0.33
0,0.02,0.37,0.39
0,0.02,0.34,0.34
0,0.01,0.29,0.26
0,0.03,0.23,0.04
0,0.02,0.15,0.02
0,0.03,0.22,0.02
0,0.01,0.08,0.01
0,0.0,0.15,0.0
0,0.01,0.16,0.01
0,0.01,0.1,0.01
0,0.02,0.08,0.02
0,0.04,0.07,0.02
0,0.0,0.03,0.0
0,0.01,0.1,0.02
0,0.0,0.05,0.0
0,0.01,0.03,0.01
0,0.03,0.07,0.04
0,0.02,0.01,0.01
0,0.04,0.04,0.04
0,0.01,0.0,0.0
