,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.98,1.0
0,1.0,0.96,1.0
0,1.0,0.97,1.0
0,1.0,0.98,1.0
0,0.99,0.94,0.99
0,1.0,0.92,1.0
0,1.0,0.94,1.0
0,1.0,0.92,1.0
0,1.0,0.88,1.0
0,1.0,0.86,1.0
0,1.0,0.87,1.0
0,1.0,0.75,1.0
0,1.0,0.73,1.0
0,1.0,0.74,1.0
0,1.0,0.74,1.0
0,1.0,0.66,1.0
0,1.0,0.59,0.5
0,1.0,0.6,0.55
0,1.0,0.51,0.5
0,0.0,0.49,0.51
0,0.0,0.36,0.36
0,0.0,0.48,0.5
0,0.0,0.31,0.0
0,0.0,0.32,0.0
0,0.0,0.3,0.0
0,0.0,0.14,0.0
0,0.0,0.26,0.0
0,0.01,0.22,0.01
0,0.0,0.17,0.0
0,0.0,0.12,0.0
0,0.0,0.15,0.0
0,0.0,0.04,0.0
0,0.0,0.09,0.0
0,0.0,0.03,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.04,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
