,DS,MV,proposed1(wcv)
0,0.91,0.96,0.96
0,0.89,0.95,0.98
0,0.83,0.99,0.98
0,0.91,0.95,0.99
0,0.88,0.92,0.92
0,0.95,0.92,0.99
0,0.94,0.93,0.97
0,0.82,0.9,0.97
0,0.98,0.92,0.97
0,0.76,0.86,0.94
0,0.92,0.83,0.97
0,0.98,0.82,0.98
0,0.94,0.84,0.92
0,0.81,0.77,0.77
0,0.97,0.71,0.72
0,0.88,0.71,0.72
0,0.6,0.71,0.67
0,0.91,0.68,0.72
0,0.73,0.7,0.71
0,0.94,0.6,0.6
0,0.95,0.61,0.6
0,0.6,0.56,0.56
0,0.89,0.53,0.59
0,0.93,0.57,0.6
0,0.07,0.52,0.53
0,0.02,0.38,0.42
0,0.04,0.46,0.46
0,0.97,0.44,0.44
0,0.04,0.36,0.36
0,0.4,0.45,0.4
0,0.14,0.33,0.33
0,0.21,0.28,0.34
0,0.09,0.31,0.31
0,0.23,0.32,0.32
0,0.23,0.26,0.0
0,0.07,0.23,0.23
0,0.4,0.29,0.28
0,0.12,0.17,0.02
0,0.18,0.16,0.03
0,0.22,0.17,0.03
0,0.4,0.15,0.16
0,0.4,0.12,0.02
0,0.4,0.12,0.04
0,0.21,0.13,0.01
0,0.25,0.07,0.06
0,0.4,0.07,0.03
0,0.06,0.06,0.02
0,0.04,0.04,0.0
0,0.23,0.06,0.02
0,0.06,0.02,0.01
0,0.15,0.04,0.04
