,DS,MV,proposed1(wcv)
0,0.9,0.94,0.94
0,0.9,0.9,0.9
0,0.9,0.9,0.94
0,0.9,0.9,0.9
0,0.9,0.82,0.82
0,0.9,0.85,0.9
0,0.9,0.78,0.78
0,0.9,0.74,0.9
0,0.9,0.76,0.89
0,0.9,0.74,0.74
0,0.9,0.71,0.9
0,0.9,0.75,0.75
0,0.9,0.75,0.9
0,0.9,0.73,0.9
0,0.9,0.68,0.68
0,0.9,0.68,0.9
0,0.9,0.71,0.9
0,0.9,0.61,0.9
0,0.9,0.62,0.9
0,0.9,0.58,0.82
0,0.9,0.57,0.9
0,0.9,0.56,0.9
0,0.9,0.5,0.9
0,0.9,0.54,0.9
0,0.9,0.54,0.9
0,0.1,0.49,0.83
0,0.9,0.55,0.9
0,0.1,0.49,0.49
0,0.1,0.4,0.1
0,0.1,0.44,0.1
0,0.1,0.43,0.1
0,0.1,0.36,0.1
0,0.1,0.43,0.1
0,0.1,0.34,0.1
0,0.1,0.27,0.1
0,0.1,0.29,0.29
0,0.1,0.37,0.1
0,0.1,0.3,0.1
0,0.1,0.34,0.34
0,0.1,0.24,0.1
0,0.1,0.24,0.1
0,0.1,0.27,0.1
0,0.1,0.29,0.1
0,0.1,0.29,0.1
0,0.1,0.22,0.22
0,0.1,0.18,0.13
0,0.1,0.09,0.09
0,0.1,0.13,0.1
0,0.1,0.18,0.18
0,0.1,0.1,0.1
0,0.1,0.17,0.17
