,DS,MV,proposed1(wcv)
0,0.7,0.88,0.88
0,0.7,0.94,0.94
0,0.7,0.84,0.84
0,0.7,0.83,0.83
0,0.7,0.92,0.92
0,0.7,0.78,0.78
0,0.7,0.81,0.81
0,0.7,0.85,0.85
0,0.7,0.79,0.79
0,0.7,0.79,0.79
0,0.7,0.81,0.81
0,0.7,0.61,0.61
0,0.7,0.79,0.79
0,0.7,0.69,0.69
0,0.7,0.78,0.78
0,0.7,0.67,0.67
0,0.7,0.6,0.67
0,0.7,0.65,0.65
0,0.7,0.58,0.58
0,0.7,0.53,0.53
0,0.3,0.57,0.57
0,0.7,0.5,0.5
0,0.3,0.51,0.51
0,0.7,0.54,0.54
0,0.3,0.46,0.46
0,0.7,0.51,0.51
0,0.3,0.46,0.46
0,0.7,0.47,0.47
0,0.3,0.37,0.37
0,0.7,0.43,0.43
0,0.7,0.45,0.71
0,0.7,0.47,0.47
0,0.3,0.33,0.33
0,0.7,0.39,0.39
0,0.3,0.27,0.27
0,0.7,0.39,0.39
0,0.3,0.25,0.25
0,0.3,0.26,0.26
0,0.3,0.31,0.31
0,0.3,0.24,0.24
0,0.3,0.25,0.25
0,0.3,0.18,0.18
0,0.3,0.16,0.16
0,0.3,0.22,0.22
0,0.3,0.14,0.3
0,0.3,0.15,0.15
0,0.3,0.13,0.13
0,0.3,0.19,0.19
0,0.3,0.06,0.06
0,0.3,0.11,0.11
0,0.3,0.13,0.13
