,DS,MV,proposed1(wcv)
0,0.8,0.95,0.96
0,0.8,0.98,0.97
0,0.8,0.97,0.97
0,0.8,0.96,0.98
0,0.8,0.9,0.97
0,0.8,0.9,1.0
0,0.8,0.9,0.99
0,0.8,0.9,0.98
0,0.8,0.87,0.95
0,0.8,0.82,0.95
0,0.83,0.89,0.96
0,0.8,0.79,0.96
0,0.8,0.74,0.97
0,0.8,0.66,0.93
0,0.8,0.69,0.98
0,0.8,0.69,0.94
0,0.8,0.78,0.97
0,0.8,0.68,0.96
0,0.8,0.65,0.96
0,0.8,0.6,0.96
0,0.8,0.6,0.93
0,0.8,0.59,0.97
0,0.8,0.64,0.95
0,0.2,0.56,0.03
0,0.8,0.55,0.98
0,0.8,0.53,0.73
0,0.2,0.48,0.2
0,0.2,0.41,0.15
0,0.18,0.39,0.05
0,0.2,0.42,0.41
0,0.2,0.35,0.02
0,0.2,0.34,0.02
0,0.2,0.34,0.02
0,0.2,0.24,0.03
0,0.2,0.2,0.02
0,0.2,0.25,0.04
0,0.2,0.25,0.03
0,0.2,0.17,0.02
0,0.2,0.21,0.06
0,0.2,0.16,0.07
0,0.2,0.16,0.03
0,0.2,0.2,0.03
0,0.2,0.08,0.05
0,0.2,0.11,0.01
0,0.2,0.14,0.06
0,0.2,0.02,0.02
0,0.2,0.11,0.07
0,0.2,0.04,0.04
0,0.2,0.04,0.06
0,0.2,0.0,0.02
0,0.2,0.02,0.02
