,DS,MV,proposed1(wcv)
0,0.5,0.83,0.83
0,0.5,0.91,0.91
0,0.5,0.9,0.9
0,0.5,0.87,0.87
0,0.5,0.83,0.83
0,0.5,0.84,0.84
0,0.5,0.77,0.77
0,0.5,0.74,0.74
0,0.5,0.79,0.79
0,0.5,0.78,0.78
0,0.5,0.72,0.72
0,0.5,0.7,0.7
0,0.5,0.7,0.7
0,0.5,0.56,0.56
0,0.5,0.69,0.69
0,0.5,0.57,0.57
0,0.5,0.73,0.73
0,0.5,0.53,0.53
0,0.5,0.63,0.63
0,0.5,0.56,0.56
0,0.5,0.62,0.62
0,0.5,0.55,0.55
0,0.5,0.54,0.54
0,0.5,0.62,0.62
0,0.5,0.44,0.44
0,0.5,0.5,0.5
0,0.5,0.46,0.46
0,0.5,0.51,0.51
0,0.5,0.4,0.4
0,0.5,0.48,0.48
0,0.5,0.43,0.43
0,0.5,0.43,0.43
0,0.5,0.34,0.34
0,0.5,0.48,0.48
0,0.5,0.28,0.28
0,0.5,0.31,0.31
0,0.5,0.22,0.22
0,0.5,0.24,0.24
0,0.5,0.37,0.37
0,0.5,0.29,0.29
0,0.5,0.23,0.23
0,0.5,0.21,0.21
0,0.5,0.18,0.18
0,0.5,0.26,0.26
0,0.5,0.16,0.16
0,0.5,0.14,0.14
0,0.5,0.14,0.14
0,0.5,0.07,0.07
0,0.5,0.06,0.06
0,0.5,0.23,0.23
0,0.5,0.13,0.13
