,DS,MV,proposed1(wcv)
0,0.99,0.98,1.0
0,0.99,0.99,1.0
0,0.99,0.99,0.99
0,0.98,0.98,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.95,1.0
0,0.99,0.93,1.0
0,1.0,0.95,0.99
0,1.0,0.97,1.0
0,0.99,0.89,1.0
0,1.0,0.94,1.0
0,1.0,0.86,1.0
0,1.0,0.9,1.0
0,1.0,0.83,1.0
0,1.0,0.85,1.0
0,0.99,0.85,1.0
0,1.0,0.7,1.0
0,0.99,0.68,0.99
0,1.0,0.62,1.0
0,0.98,0.66,1.0
0,1.0,0.53,0.99
0,1.0,0.54,1.0
0,0.0,0.53,0.0
0,0.0,0.41,0.0
0,0.01,0.46,0.01
0,0.01,0.37,0.01
0,0.98,0.46,1.0
0,0.0,0.37,0.0
0,0.02,0.38,0.0
0,0.01,0.32,0.01
0,0.0,0.35,0.0
0,0.0,0.24,0.0
0,0.03,0.23,0.01
0,0.01,0.1,0.0
0,0.0,0.11,0.0
0,0.0,0.16,0.0
0,0.0,0.13,0.0
0,0.0,0.09,0.0
0,0.01,0.07,0.01
0,0.0,0.06,0.0
0,0.0,0.05,0.0
0,0.0,0.04,0.0
0,0.01,0.03,0.0
0,0.0,0.03,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.02,0.02,0.02
0,0.0,0.02,0.0
0,0.0,0.0,0.0
