,DS,MV,proposed1(wcv)
0,0.5,0.87,0.87
0,0.5,0.87,0.87
0,0.5,0.85,0.85
0,0.5,0.81,0.81
0,0.5,0.81,0.81
0,0.5,0.87,0.87
0,0.5,0.8,0.8
0,0.5,0.79,0.79
0,0.5,0.82,0.82
0,0.5,0.81,0.81
0,0.5,0.79,0.79
0,0.5,0.76,0.76
0,0.5,0.69,0.69
0,0.5,0.64,0.64
0,0.5,0.74,0.74
0,0.5,0.66,0.66
0,0.5,0.63,0.63
0,0.5,0.64,0.64
0,0.5,0.65,0.65
0,0.5,0.54,0.54
0,0.5,0.5,0.5
0,0.5,0.53,0.53
0,0.5,0.61,0.61
0,0.5,0.47,0.47
0,0.5,0.53,0.53
0,0.5,0.54,0.54
0,0.5,0.5,0.5
0,0.5,0.45,0.45
0,0.5,0.41,0.41
0,0.5,0.42,0.42
0,0.5,0.4,0.4
0,0.5,0.38,0.38
0,0.5,0.41,0.41
0,0.5,0.43,0.43
0,0.5,0.32,0.32
0,0.5,0.27,0.27
0,0.5,0.34,0.34
0,0.5,0.27,0.27
0,0.5,0.3,0.3
0,0.5,0.24,0.24
0,0.5,0.23,0.23
0,0.5,0.28,0.28
0,0.5,0.17,0.17
0,0.5,0.2,0.2
0,0.5,0.14,0.14
0,0.5,0.15,0.15
0,0.5,0.17,0.17
0,0.5,0.13,0.13
0,0.5,0.17,0.17
0,0.5,0.19,0.19
0,0.5,0.08,0.08
