,DS,MV,proposed1(wcv)
0,0.9,0.95,0.95
0,0.9,0.93,0.93
0,0.9,0.85,0.85
0,0.9,0.87,0.9
0,0.9,0.87,0.87
0,0.9,0.88,0.88
0,0.9,0.84,0.9
0,0.9,0.79,0.79
0,0.9,0.8,0.8
0,0.9,0.84,0.84
0,0.9,0.74,0.9
0,0.9,0.73,0.9
0,0.9,0.71,0.9
0,0.9,0.69,0.9
0,0.9,0.7,0.9
0,0.9,0.69,0.9
0,0.9,0.65,0.9
0,0.9,0.63,0.9
0,0.9,0.72,0.9
0,0.9,0.62,0.9
0,0.9,0.59,0.9
0,0.9,0.51,0.17
0,0.9,0.53,0.9
0,0.1,0.55,0.92
0,0.9,0.55,0.55
0,0.9,0.6,0.9
0,0.1,0.5,0.1
0,0.1,0.43,0.1
0,0.1,0.46,0.1
0,0.1,0.32,0.1
0,0.1,0.43,0.43
0,0.1,0.48,0.48
0,0.1,0.36,0.64
0,0.1,0.35,0.35
0,0.1,0.4,0.1
0,0.1,0.32,0.32
0,0.1,0.37,0.37
0,0.1,0.34,0.1
0,0.1,0.33,0.33
0,0.1,0.21,0.21
0,0.1,0.25,0.25
0,0.1,0.21,0.21
0,0.1,0.23,0.13
0,0.1,0.18,0.18
0,0.1,0.19,0.19
0,0.1,0.15,0.15
0,0.1,0.19,0.1
0,0.1,0.17,0.17
0,0.1,0.11,0.11
0,0.1,0.12,0.12
0,0.1,0.06,0.06
