,DS,MV,proposed1(wcv)
0,0.7,0.94,0.94
0,0.7,0.84,0.84
0,0.7,0.88,0.88
0,0.7,0.81,0.81
0,0.7,0.82,0.82
0,0.7,0.87,0.87
0,0.7,0.86,0.86
0,0.7,0.8,0.8
0,0.7,0.79,0.79
0,0.7,0.79,0.79
0,0.7,0.84,0.84
0,0.7,0.75,0.75
0,0.7,0.72,0.72
0,0.7,0.77,0.77
0,0.7,0.7,0.7
0,0.7,0.69,0.69
0,0.7,0.63,0.63
0,0.7,0.65,0.65
0,0.7,0.69,0.69
0,0.3,0.52,0.52
0,0.7,0.5,0.5
0,0.7,0.58,0.58
0,0.7,0.53,0.53
0,0.7,0.53,0.53
0,0.7,0.55,0.55
0,0.7,0.52,0.52
0,0.7,0.49,0.49
0,0.3,0.49,0.49
0,0.3,0.46,0.46
0,0.7,0.54,0.7
0,0.3,0.43,0.43
0,0.3,0.33,0.33
0,0.3,0.36,0.36
0,0.3,0.35,0.29
0,0.3,0.39,0.39
0,0.3,0.33,0.3
0,0.7,0.37,0.37
0,0.3,0.31,0.31
0,0.3,0.22,0.22
0,0.3,0.18,0.18
0,0.3,0.25,0.25
0,0.3,0.27,0.27
0,0.3,0.16,0.16
0,0.3,0.28,0.28
0,0.3,0.13,0.13
0,0.3,0.15,0.15
0,0.3,0.13,0.13
0,0.3,0.15,0.15
0,0.3,0.05,0.05
0,0.3,0.12,0.12
0,0.3,0.14,0.14
