,DS,MV,proposed1(wcv)
0,0.8,0.86,0.86
0,0.8,0.89,0.89
0,0.8,0.87,0.87
0,0.8,0.85,0.85
0,0.8,0.88,0.88
0,0.8,0.84,0.84
0,0.8,0.75,0.75
0,0.8,0.78,0.78
0,0.8,0.78,0.78
0,0.8,0.76,0.76
0,0.8,0.76,0.76
0,0.8,0.8,0.8
0,0.8,0.65,0.65
0,0.8,0.7,0.7
0,0.8,0.65,0.65
0,0.8,0.65,0.65
0,0.8,0.61,0.61
0,0.8,0.67,0.67
0,0.8,0.8,0.8
0,0.8,0.68,0.68
0,0.8,0.59,0.59
0,0.2,0.55,0.55
0,0.8,0.59,0.59
0,0.2,0.5,0.5
0,0.2,0.42,0.42
0,0.2,0.48,0.48
0,0.2,0.44,0.44
0,0.2,0.36,0.36
0,0.2,0.38,0.38
0,0.2,0.4,0.4
0,0.2,0.47,0.47
0,0.2,0.34,0.34
0,0.2,0.43,0.43
0,0.2,0.39,0.39
0,0.2,0.37,0.37
0,0.2,0.37,0.37
0,0.2,0.35,0.35
0,0.2,0.39,0.39
0,0.2,0.26,0.26
0,0.2,0.25,0.25
0,0.2,0.19,0.19
0,0.2,0.3,0.3
0,0.2,0.26,0.26
0,0.2,0.11,0.11
0,0.2,0.19,0.19
0,0.2,0.17,0.17
0,0.2,0.19,0.19
0,0.2,0.13,0.13
0,0.2,0.13,0.13
0,0.2,0.05,0.05
0,0.2,0.1,0.1
