,DS,MV,proposed1(wcv)
0,0.7,0.94,0.94
0,0.7,0.92,0.92
0,0.7,0.84,0.84
0,0.7,0.86,0.86
0,0.7,0.88,0.88
0,0.7,0.87,0.87
0,0.7,0.81,0.7
0,0.7,0.82,0.82
0,0.7,0.78,0.78
0,0.7,0.76,0.7
0,0.7,0.78,0.78
0,0.7,0.73,0.73
0,0.7,0.74,0.74
0,0.7,0.58,0.58
0,0.7,0.7,0.7
0,0.7,0.65,0.65
0,0.7,0.72,0.72
0,0.7,0.6,0.6
0,0.7,0.63,0.63
0,0.7,0.64,0.64
0,0.3,0.62,0.62
0,0.3,0.56,0.56
0,0.7,0.6,0.6
0,0.3,0.51,0.51
0,0.3,0.51,0.51
0,0.3,0.51,0.51
0,0.3,0.46,0.46
0,0.3,0.37,0.37
0,0.3,0.4,0.4
0,0.7,0.44,0.44
0,0.7,0.43,0.43
0,0.7,0.42,0.42
0,0.3,0.44,0.44
0,0.3,0.33,0.3
0,0.3,0.3,0.3
0,0.3,0.4,0.4
0,0.3,0.3,0.3
0,0.3,0.3,0.3
0,0.3,0.26,0.26
0,0.3,0.23,0.23
0,0.3,0.18,0.18
0,0.3,0.24,0.24
0,0.3,0.2,0.2
0,0.3,0.18,0.18
0,0.3,0.16,0.16
0,0.3,0.16,0.16
0,0.3,0.15,0.15
0,0.3,0.15,0.15
0,0.3,0.14,0.14
0,0.3,0.13,0.13
0,0.3,0.09,0.3
