,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,1.0,1.0,1.0
0,1.0,0.98,0.99
0,1.0,0.99,1.0
0,0.99,0.99,1.0
0,1.0,0.99,1.0
0,0.99,0.96,1.0
0,1.0,0.99,1.0
0,0.99,0.97,1.0
0,0.99,0.96,0.99
0,1.0,0.9,1.0
0,1.0,0.94,1.0
0,1.0,0.86,0.99
0,1.0,0.85,1.0
0,0.99,0.89,1.0
0,1.0,0.79,1.0
0,1.0,0.79,1.0
0,0.99,0.71,0.99
0,1.0,0.69,1.0
0,1.0,0.71,1.0
0,1.0,0.68,0.68
0,0.99,0.61,0.65
0,1.0,0.64,0.66
0,0.99,0.59,0.51
0,1.0,0.51,0.51
0,0.01,0.47,0.46
0,0.0,0.45,0.45
0,0.0,0.45,0.41
0,0.0,0.4,0.4
0,0.01,0.36,0.33
0,0.0,0.33,0.3
0,0.0,0.28,0.0
0,0.0,0.33,0.34
0,0.0,0.14,0.0
0,0.01,0.16,0.02
0,0.02,0.16,0.02
0,0.01,0.11,0.0
0,0.01,0.15,0.0
0,0.0,0.14,0.0
0,0.0,0.05,0.0
0,0.0,0.04,0.0
0,0.01,0.09,0.0
0,0.01,0.03,0.0
0,0.0,0.05,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
0,0.01,0.02,0.02
0,0.0,0.0,0.0
0,0.01,0.01,0.02
