,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,1.0,0.99
0,1.0,0.98,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.92,1.0
0,1.0,0.9,1.0
0,0.99,0.92,0.99
0,0.99,0.92,0.98
0,1.0,0.87,1.0
0,1.0,0.84,1.0
0,1.0,0.79,1.0
0,1.0,0.76,1.0
0,1.0,0.81,1.0
0,1.0,0.76,1.0
0,1.0,0.66,1.0
0,1.0,0.69,1.0
0,1.0,0.57,1.0
0,1.0,0.49,1.0
0,1.0,0.54,1.0
0,1.0,0.51,1.0
0,0.0,0.45,0.0
0,0.0,0.36,0.0
0,0.0,0.38,0.0
0,0.0,0.26,0.0
0,0.0,0.18,0.0
0,0.0,0.2,0.0
0,0.0,0.2,0.0
0,0.0,0.14,0.0
0,0.0,0.12,0.0
0,0.0,0.1,0.0
0,0.0,0.1,0.0
0,0.0,0.07,0.0
0,0.0,0.14,0.0
0,0.01,0.03,0.01
0,0.0,0.04,0.0
0,0.0,0.04,0.0
0,0.0,0.04,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
