,DS,MV,proposed1(wcv)
0,0.7,0.94,0.94
0,0.7,0.91,0.91
0,0.7,0.86,0.86
0,0.7,0.88,0.88
0,0.7,0.84,0.7
0,0.7,0.79,0.79
0,0.7,0.81,0.81
0,0.7,0.78,0.78
0,0.7,0.72,0.72
0,0.7,0.83,0.83
0,0.7,0.77,0.77
0,0.7,0.72,0.72
0,0.7,0.65,0.65
0,0.7,0.71,0.71
0,0.7,0.7,0.7
0,0.7,0.72,0.72
0,0.7,0.7,0.7
0,0.7,0.54,0.54
0,0.3,0.59,0.59
0,0.7,0.64,0.64
0,0.7,0.57,0.57
0,0.3,0.58,0.58
0,0.3,0.56,0.56
0,0.7,0.56,0.56
0,0.7,0.58,0.58
0,0.3,0.47,0.47
0,0.3,0.46,0.46
0,0.7,0.55,0.55
0,0.7,0.42,0.42
0,0.3,0.43,0.43
0,0.3,0.45,0.3
0,0.3,0.37,0.37
0,0.3,0.32,0.32
0,0.3,0.33,0.3
0,0.3,0.29,0.29
0,0.3,0.23,0.23
0,0.3,0.38,0.38
0,0.3,0.25,0.25
0,0.3,0.23,0.23
0,0.3,0.26,0.26
0,0.3,0.23,0.23
0,0.3,0.25,0.25
0,0.3,0.16,0.16
0,0.3,0.27,0.27
0,0.3,0.13,0.13
0,0.3,0.15,0.15
0,0.3,0.19,0.19
0,0.3,0.18,0.18
0,0.3,0.15,0.15
0,0.3,0.18,0.18
0,0.3,0.07,0.07
