,DS,MV,proposed1(wcv)
0,0.6,0.93,0.93
0,0.6,0.93,0.93
0,0.6,0.85,0.85
0,0.6,0.88,0.88
0,0.4,0.85,0.85
0,0.6,0.81,0.81
0,0.6,0.87,0.87
0,0.6,0.76,0.76
0,0.6,0.8,0.8
0,0.6,0.77,0.77
0,0.6,0.77,0.77
0,0.4,0.7,0.7
0,0.6,0.81,0.81
0,0.6,0.77,0.77
0,0.6,0.68,0.68
0,0.6,0.67,0.67
0,0.6,0.56,0.56
0,0.6,0.64,0.64
0,0.6,0.65,0.65
0,0.4,0.52,0.52
0,0.6,0.54,0.54
0,0.4,0.52,0.52
0,0.6,0.55,0.55
0,0.6,0.52,0.52
0,0.4,0.55,0.55
0,0.4,0.42,0.42
0,0.4,0.56,0.56
0,0.4,0.53,0.53
0,0.4,0.51,0.51
0,0.4,0.47,0.47
0,0.6,0.44,0.44
0,0.6,0.4,0.4
0,0.4,0.33,0.33
0,0.4,0.31,0.31
0,0.4,0.34,0.34
0,0.4,0.25,0.25
0,0.4,0.32,0.32
0,0.4,0.38,0.38
0,0.4,0.33,0.33
0,0.4,0.26,0.26
0,0.4,0.2,0.2
0,0.4,0.29,0.29
0,0.4,0.21,0.21
0,0.4,0.23,0.23
0,0.4,0.12,0.12
0,0.4,0.12,0.12
0,0.4,0.08,0.08
0,0.4,0.15,0.15
0,0.4,0.1,0.1
0,0.4,0.15,0.15
0,0.4,0.08,0.08
