,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,0.99,1.0,0.99
0,1.0,1.0,1.0
0,0.98,0.95,0.97
0,1.0,0.97,1.0
0,1.0,0.94,1.0
0,1.0,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.91,1.0
0,1.0,0.9,1.0
0,0.99,0.87,0.99
0,1.0,0.84,1.0
0,1.0,0.81,1.0
0,0.99,0.85,0.99
0,0.99,0.79,0.99
0,0.99,0.75,0.99
0,1.0,0.71,1.0
0,1.0,0.7,0.7
0,1.0,0.68,0.65
0,1.0,0.64,0.58
0,1.0,0.59,0.58
0,1.0,0.61,0.61
0,0.0,0.5,0.49
0,1.0,0.59,0.47
0,1.0,0.46,0.46
0,0.0,0.44,0.45
0,0.0,0.41,0.48
0,0.0,0.29,0.35
0,0.0,0.33,0.34
0,0.01,0.33,0.01
0,0.0,0.2,0.01
0,0.0,0.23,0.0
0,0.01,0.25,0.01
0,0.0,0.21,0.0
0,0.01,0.12,0.0
0,0.0,0.17,0.0
0,0.0,0.04,0.0
0,0.0,0.08,0.0
0,0.0,0.09,0.0
0,0.0,0.07,0.0
0,0.0,0.07,0.0
0,0.0,0.04,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
