,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,0.99
0,1.0,0.99,1.0
0,1.0,0.97,1.0
0,1.0,0.98,1.0
0,0.99,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.92,1.0
0,1.0,0.95,1.0
0,1.0,0.95,1.0
0,1.0,0.89,1.0
0,1.0,0.83,1.0
0,1.0,0.88,1.0
0,1.0,0.78,1.0
0,1.0,0.67,1.0
0,1.0,0.76,1.0
0,1.0,0.66,1.0
0,1.0,0.69,1.0
0,1.0,0.63,1.0
0,1.0,0.49,1.0
0,1.0,0.46,1.0
0,1.0,0.57,0.99
0,0.0,0.43,0.0
0,0.0,0.37,0.0
0,0.0,0.34,0.0
0,0.0,0.27,0.0
0,0.01,0.25,0.0
0,0.0,0.26,0.0
0,0.0,0.23,0.0
0,0.0,0.12,0.0
0,0.0,0.26,0.0
0,0.0,0.14,0.0
0,0.01,0.13,0.0
0,0.0,0.03,0.0
0,0.0,0.08,0.0
0,0.0,0.04,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.01
0,0.0,0.0,0.0
