,DS,MV,proposed1(wcv)
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.96,1.0
0,1.0,0.97,1.0
0,1.0,0.95,1.0
0,1.0,0.97,1.0
0,0.99,0.93,1.0
0,1.0,0.95,1.0
0,0.98,0.89,0.99
0,1.0,0.88,1.0
0,1.0,0.85,1.0
0,1.0,0.8,1.0
0,0.99,0.78,1.0
0,1.0,0.76,1.0
0,0.99,0.71,1.0
0,1.0,0.76,1.0
0,1.0,0.6,1.0
0,1.0,0.69,1.0
0,1.0,0.56,1.0
0,1.0,0.46,1.0
0,1.0,0.55,1.0
0,1.0,0.46,1.0
0,0.0,0.56,1.0
0,0.99,0.43,0.0
0,0.0,0.41,0.0
0,0.0,0.4,0.0
0,0.0,0.31,0.0
0,0.0,0.29,0.0
0,0.0,0.25,0.0
0,0.0,0.16,0.0
0,0.01,0.3,0.0
0,0.0,0.18,0.0
0,0.02,0.18,0.01
0,0.0,0.12,0.0
0,0.0,0.08,0.0
0,0.0,0.09,0.0
0,0.0,0.05,0.0
0,0.0,0.03,0.0
0,0.0,0.04,0.0
0,0.0,0.06,0.01
0,0.0,0.03,0.0
0,0.0,0.03,0.0
0,0.01,0.04,0.01
0,0.0,0.02,0.0
0,0.01,0.01,0.01
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
