,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.99,0.98,1.0
0,1.0,0.98,1.0
0,1.0,0.98,0.99
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,0.97,0.94,0.99
0,1.0,0.95,1.0
0,1.0,0.92,1.0
0,1.0,0.96,1.0
0,0.99,0.86,1.0
0,1.0,0.86,1.0
0,1.0,0.9,1.0
0,0.99,0.8,0.99
0,0.99,0.82,0.99
0,1.0,0.82,1.0
0,0.99,0.83,1.0
0,1.0,0.68,1.0
0,1.0,0.72,1.0
0,1.0,0.75,1.0
0,0.99,0.73,0.99
0,1.0,0.58,0.99
0,1.0,0.6,1.0
0,1.0,0.54,1.0
0,0.99,0.49,1.0
0,1.0,0.51,1.0
0,0.0,0.49,1.0
0,0.01,0.4,0.0
0,0.0,0.35,0.0
0,0.0,0.34,0.0
0,0.01,0.31,0.01
0,0.0,0.26,0.0
0,0.0,0.25,0.0
0,0.02,0.17,0.01
0,0.0,0.19,0.0
0,0.0,0.19,0.0
0,0.01,0.14,0.0
0,0.0,0.09,0.0
0,0.01,0.12,0.01
0,0.0,0.11,0.0
0,0.0,0.05,0.0
0,0.0,0.03,0.0
0,0.01,0.01,0.01
0,0.0,0.0,0.0
0,0.01,0.04,0.01
0,0.01,0.01,0.02
0,0.0,0.0,0.01
0,0.0,0.01,0.0
0,0.01,0.02,0.01
0,0.0,0.01,0.01
0,0.0,0.0,0.0
